Orthogroup,A. terricola,I. cascadensis 1,I. cascadensis 2,D. discoideum,V. vermiformis,Total,incendi_only,not_incendi,both_incendi,incendi_only,both_incendi_only
OG0010062,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010063,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010064,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010065,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010066,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010067,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010068,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010069,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010070,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010071,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010072,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010073,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010074,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010075,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010076,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010077,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010078,0,1,1,1,0,3,2,1,TRUE,FALSE,FALSE
OG0010079,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010080,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010081,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010082,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010083,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010084,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010085,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010086,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010087,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010088,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010089,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010090,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010091,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010092,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010093,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010094,0,3,0,0,0,3,3,0,FALSE,TRUE,FALSE
OG0010095,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010096,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010097,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010098,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010099,0,2,0,0,1,3,2,1,FALSE,FALSE,FALSE
OG0010100,0,3,0,0,0,3,3,0,FALSE,TRUE,FALSE
OG0010101,0,1,0,0,2,3,1,2,FALSE,FALSE,FALSE
OG0010102,0,1,0,1,1,3,1,2,FALSE,FALSE,FALSE
OG0010103,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010104,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010105,0,2,0,0,1,3,2,1,FALSE,FALSE,FALSE
OG0010106,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010107,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010108,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010109,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010110,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010111,0,3,0,0,0,3,3,0,FALSE,TRUE,FALSE
OG0010112,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010113,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010114,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010115,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010116,0,1,1,1,0,3,2,1,TRUE,FALSE,FALSE
OG0010117,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010118,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010119,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010120,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010121,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010122,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010123,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010124,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010125,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010126,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010127,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010128,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010129,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010130,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010131,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010132,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010133,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010134,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010135,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010136,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010137,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010138,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010139,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010140,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010141,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010142,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010143,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010144,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010145,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010146,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010147,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010148,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010149,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010150,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010151,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010152,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010153,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010154,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010155,0,1,1,1,0,3,2,1,TRUE,FALSE,FALSE
OG0010156,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010157,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010158,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010159,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010160,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010161,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010162,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010163,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010164,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010165,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010166,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010167,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010168,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010169,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010170,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010171,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010172,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010173,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010174,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010175,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010176,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010177,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010178,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010179,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010180,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010181,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010182,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010183,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010184,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010185,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010186,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010187,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010188,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010189,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010190,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010191,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010192,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010193,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010194,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010195,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010196,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010197,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010198,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010199,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010200,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010201,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010202,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010203,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010204,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010205,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010206,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010207,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010208,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010209,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010210,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010211,0,1,1,1,0,3,2,1,TRUE,FALSE,FALSE
OG0010212,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010213,0,3,0,0,0,3,3,0,FALSE,TRUE,FALSE
OG0010214,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010215,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010216,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010217,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010218,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010219,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010220,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010221,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010222,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010223,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010224,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010225,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010226,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010227,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010228,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010229,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010230,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010231,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010232,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010233,0,1,0,1,1,3,1,2,FALSE,FALSE,FALSE
OG0010234,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010235,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010236,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010237,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010238,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010239,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010240,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010241,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010242,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010243,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010244,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010245,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010246,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010247,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010248,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010249,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010250,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010251,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010252,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010253,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010254,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010255,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010256,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010257,0,3,0,0,0,3,3,0,FALSE,TRUE,FALSE
OG0010258,0,1,0,0,2,3,1,2,FALSE,FALSE,FALSE
OG0010259,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010260,0,1,0,1,1,3,1,2,FALSE,FALSE,FALSE
OG0010261,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010262,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010263,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010264,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010265,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010266,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010267,0,3,0,0,0,3,3,0,FALSE,TRUE,FALSE
OG0010268,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010269,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010270,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010271,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010272,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010273,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010274,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010275,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010276,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010277,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010278,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010279,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010280,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010281,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010282,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010283,0,3,0,0,0,3,3,0,FALSE,TRUE,FALSE
OG0010284,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010285,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010286,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010287,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010288,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010289,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010290,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010291,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010292,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010293,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010294,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010295,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010296,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010297,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010298,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010299,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010300,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010301,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010302,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010303,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010304,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010305,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010306,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010307,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010308,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010309,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010310,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010311,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010312,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010313,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010314,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010315,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010316,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010317,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010318,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010319,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010320,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010321,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010322,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010323,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010324,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010325,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010326,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010327,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010328,0,1,0,0,2,3,1,2,FALSE,FALSE,FALSE
OG0010329,0,1,0,0,2,3,1,2,FALSE,FALSE,FALSE
OG0010330,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010331,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010332,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010333,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010334,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010335,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010336,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010337,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010338,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010339,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010340,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010341,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010342,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010343,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010344,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010345,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010346,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010347,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010348,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010349,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010350,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010351,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010352,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010353,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010354,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010355,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010356,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010357,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010358,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010359,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010360,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010361,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010362,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010363,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010364,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010365,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010366,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010367,0,1,1,1,0,3,2,1,TRUE,FALSE,FALSE
OG0010368,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010369,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010370,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010371,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010372,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010373,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010374,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010375,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010376,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010377,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010378,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010379,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010380,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010381,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010382,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010383,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010384,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010385,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010386,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010387,0,1,0,1,1,3,1,2,FALSE,FALSE,FALSE
OG0010388,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010389,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010390,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010391,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010392,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010393,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010394,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010395,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010396,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010397,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010398,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010399,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010400,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010401,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010402,0,3,0,0,0,3,3,0,FALSE,TRUE,FALSE
OG0010403,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010404,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010405,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010406,0,2,0,0,1,3,2,1,FALSE,FALSE,FALSE
OG0010407,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010408,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010409,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010410,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010411,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010412,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010413,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010414,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010415,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010416,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010417,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010418,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010419,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010420,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010421,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010422,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010423,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010424,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010425,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010426,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010427,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010428,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010429,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010430,0,1,1,1,0,3,2,1,TRUE,FALSE,FALSE
OG0010431,0,2,0,0,1,3,2,1,FALSE,FALSE,FALSE
OG0010432,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010433,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010434,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010435,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010436,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010437,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
