Orthogroup	acastellanii_braker	vvermcdc19_braker
OG0003631	acastellanii_g544.t1	vverm_g192.t1
OG0003632	acastellanii_g462.t1	vverm_g16217.t1, vverm_g16217.t3
OG0003633	acastellanii_g341.t1	vverm_g3709.t1
OG0003634	acastellanii_g423.t1	vverm_g3046.t1
OG0003635	acastellanii_g429.t1	vverm_g13232.t1
OG0003636	acastellanii_g433.t1	vverm_g15405.t1
OG0003637	acastellanii_g237.t1	vverm_g7782.t1, vverm_g7782.t2
OG0003638	acastellanii_g244.t1	vverm_g16394.t1, vverm_g16394.t2
OG0003639	acastellanii_g269.t1	vverm_g16482.t1
OG0003640	acastellanii_g275.t1	vverm_g7750.t1
OG0003641	acastellanii_g183.t1	vverm_g10376.t1
OG0003642	acastellanii_g122.t1, acastellanii_g122.t2	vverm_g7995.t1
OG0003643	acastellanii_g124.t1	vverm_g10283.t1
OG0003644	acastellanii_g142.t1	vverm_g9979.t2, vverm_g9979.t1
OG0003645	acastellanii_g155.t1	vverm_g10734.t2, vverm_g10734.t1
OG0003646	acastellanii_g57.t1, acastellanii_g57.t2	vverm_g7678.t1
OG0003647	acastellanii_g82.t1, acastellanii_g82.t2, acastellanii_g83.t2, acastellanii_g83.t1	vverm_g2394.t1
OG0003648	acastellanii_g15.t2, acastellanii_g15.t1	vverm_g16730.t1
OG0004022	acastellanii_g13912.t1, acastellanii_g14253.t1	vverm_g13082.t1, vverm_g13058.t1
OG0004023	acastellanii_g4147.t1, acastellanii_g14222.t1	vverm_g16318.t1, vverm_g16318.t2
OG0004024	acastellanii_g14223.t1	vverm_g14821.t1
OG0004028	acastellanii_g14197.t1	vverm_g15318.t1
OG0004029	acastellanii_g14199.t1	vverm_g16209.t1, vverm_g16209.t2
OG0004031	acastellanii_g14179.t1, acastellanii_g2390.t1, acastellanii_g12703.t1	vverm_g10715.t1
OG0004033	acastellanii_g14173.t1	vverm_g6792.t1
OG0004034	acastellanii_g14149.t1	vverm_g8942.t1
OG0004036	acastellanii_g14154.t1	vverm_g7759.t1
OG0004037	acastellanii_g14156.t1	vverm_g16173.t1
OG0004038	acastellanii_g8610.t1, acastellanii_g14158.t1	vverm_g2805.t1
OG0004039	acastellanii_g14159.t1	vverm_g1149.t1
OG0004040	acastellanii_g14160.t1	vverm_g7781.t1
OG0004041	acastellanii_g14163.t1	vverm_g7730.t1
OG0004042	acastellanii_g14165.t1, acastellanii_g1190.t1	vverm_g7770.t1
OG0004043	acastellanii_g235.t1, acastellanii_g14167.t1	vverm_g14898.t1
OG0004044	acastellanii_g12886.t1, acastellanii_g14138.t1	vverm_g9479.t1
OG0004045	acastellanii_g14140.t1	vverm_g8010.t1
OG0004046	acastellanii_g14104.t1, acastellanii_g14104.t2, acastellanii_g863.t1, acastellanii_g7338.t1	vverm_g8099.t1
OG0004047	acastellanii_g14115.t1	vverm_g7985.t1
OG0004049	acastellanii_g4859.t1, acastellanii_g14084.t1	vverm_g8661.t1
OG0004050	acastellanii_g13562.t1	vverm_g11028.t1
OG0004051	acastellanii_g13585.t1	vverm_g8006.t1
OG0004052	acastellanii_g13587.t1	vverm_g991.t2, vverm_g991.t1
OG0004054	acastellanii_g13594.t1	vverm_g962.t1
OG0004055	acastellanii_g13595.t1	vverm_g952.t1
OG0004056	acastellanii_g13611.t1	vverm_g4813.t1
OG0004058	acastellanii_g13622.t1	vverm_g10483.t1
OG0004059	acastellanii_g13638.t1	vverm_g9455.t1
OG0004060	acastellanii_g13644.t1	vverm_g3002.t1
OG0004061	acastellanii_g13649.t1	vverm_g7812.t1
OG0004062	acastellanii_g13651.t1	vverm_g3042.t1
OG0004063	acastellanii_g13665.t1	vverm_g318.t1
OG0004064	acastellanii_g12849.t1, acastellanii_g13667.t1	vverm_g9291.t1, vverm_g9193.t2, vverm_g9193.t1
OG0004065	acastellanii_g13693.t1	vverm_g3814.t1, vverm_g13896.t1, vverm_g6747.t1, vverm_g5609.t1
OG0004066	acastellanii_g13722.t1	vverm_g11505.t1
OG0004067	acastellanii_g13726.t1	vverm_g1372.t1
OG0004068	acastellanii_g13730.t1	vverm_g11811.t1
OG0004069	acastellanii_g13736.t1	vverm_g9941.t1
OG0004070	acastellanii_g13744.t1, acastellanii_g13744.t2	vverm_g14529.t1
OG0004071	acastellanii_g13748.t1	vverm_g6031.t1
OG0004072	acastellanii_g13761.t1	vverm_g15407.t1
OG0004073	acastellanii_g13776.t1	vverm_g3990.t1, vverm_g7857.t1
OG0004074	acastellanii_g10152.t1, acastellanii_g13788.t1	vverm_g4826.t2, vverm_g4826.t1
OG0004075	acastellanii_g13791.t1	vverm_g8324.t1
OG0004076	acastellanii_g2830.t1, acastellanii_g6916.t1, acastellanii_g13802.t2, acastellanii_g13802.t1	vverm_g5338.t1
OG0004079	acastellanii_g13813.t1	vverm_g4506.t1
OG0004080	acastellanii_g13824.t1	vverm_g16142.t1
OG0004081	acastellanii_g13835.t1	vverm_g1661.t1
OG0004082	acastellanii_g13836.t1	vverm_g4109.t1
OG0004083	acastellanii_g13837.t1	vverm_g2569.t1
OG0004084	acastellanii_g13838.t1	vverm_g1657.t1
OG0004085	acastellanii_g13842.t1	vverm_g14491.t1
OG0004086	acastellanii_g13846.t1	vverm_g8306.t1
OG0004087	acastellanii_g13854.t1	vverm_g4140.t1
OG0004088	acastellanii_g13856.t1	vverm_g10516.t1
OG0004090	acastellanii_g13893.t1	vverm_g5636.t1
OG0004091	acastellanii_g13897.t1	vverm_g15246.t1
OG0004092	acastellanii_g13900.t1	vverm_g12654.t1
OG0004093	acastellanii_g13937.t1	vverm_g422.t1
OG0004094	acastellanii_g13943.t1	vverm_g3171.t1
OG0004095	acastellanii_g13952.t1	vverm_g15392.t1
OG0004096	acastellanii_g13953.t1	vverm_g4129.t1
OG0004097	acastellanii_g13960.t1	vverm_g10051.t1
OG0004098	acastellanii_g13975.t1	vverm_g137.t1
OG0004100	acastellanii_g13982.t1	vverm_g1532.t1
OG0004101	acastellanii_g5381.t1, acastellanii_g13991.t1	vverm_g2458.t1
OG0004102	acastellanii_g13992.t1	vverm_g13430.t1
OG0004103	acastellanii_g14002.t1	vverm_g14600.t1
OG0004104	acastellanii_g14005.t1	vverm_g6972.t1
OG0004105	acastellanii_g14012.t1	vverm_g7605.t1
OG0004106	acastellanii_g14013.t1	vverm_g7163.t1
OG0004107	acastellanii_g14020.t1	vverm_g16180.t1
OG0004108	acastellanii_g14029.t1	vverm_g16501.t2, vverm_g16501.t1
OG0004109	acastellanii_g14039.t1	vverm_g305.t1
OG0004110	acastellanii_g14049.t1	vverm_g715.t1
OG0004111	acastellanii_g14064.t1	vverm_g11520.t1
OG0004112	acastellanii_g14071.t1	vverm_g11692.t1
OG0004113	acastellanii_g14075.t1	vverm_g11519.t1
OG0004114	acastellanii_g9301.t1, acastellanii_g13504.t1, acastellanii_g1802.t1	vverm_g7493.t1
OG0004115	acastellanii_g13507.t1	vverm_g2502.t1
OG0004116	acastellanii_g13510.t2, acastellanii_g13510.t1	vverm_g5780.t1
OG0004117	acastellanii_g13511.t1	vverm_g953.t1
OG0004118	acastellanii_g11359.t1, acastellanii_g13515.t1	vverm_g5952.t1
OG0004119	acastellanii_g13519.t1	vverm_g9138.t1
OG0004120	acastellanii_g13521.t1	vverm_g12897.t1
OG0004122	acastellanii_g13493.t1	vverm_g11044.t1
OG0004123	acastellanii_g13465.t1	vverm_g9252.t1
OG0004124	acastellanii_g13469.t2	vverm_g8148.t1
OG0004126	acastellanii_g13461.t1	vverm_g13242.t1
OG0004127	acastellanii_g13062.t1	vverm_g14289.t1
OG0004128	acastellanii_g13066.t1	vverm_g9123.t1
OG0004129	acastellanii_g13071.t1	vverm_g12704.t1
OG0004130	acastellanii_g13072.t1	vverm_g12926.t1
OG0004131	acastellanii_g13073.t1	vverm_g7171.t1
OG0004133	acastellanii_g13087.t1	vverm_g7008.t1
OG0004134	acastellanii_g13095.t1	vverm_g2761.t1
OG0004135	acastellanii_g13102.t1	vverm_g10042.t1
OG0004136	acastellanii_g13105.t1	vverm_g16946.t1
OG0004138	acastellanii_g13136.t1	vverm_g6381.t1
OG0004139	acastellanii_g13161.t1	vverm_g16945.t1
OG0004140	acastellanii_g13044.t1, acastellanii_g13164.t1	vverm_g11858.t1
OG0004141	acastellanii_g13177.t1, acastellanii_g985.t1, acastellanii_g13176.t1	vverm_g8706.t1
OG0004144	acastellanii_g13201.t1, acastellanii_g6231.t1	vverm_g246.t1
OG0004146	acastellanii_g13206.t1	vverm_g16182.t1
OG0004147	acastellanii_g13213.t1	vverm_g5082.t1
OG0004150	acastellanii_g13232.t1	vverm_g9121.t1
OG0004151	acastellanii_g13235.t1	vverm_g13994.t1, vverm_g13994.t2
OG0004152	acastellanii_g13253.t1	vverm_g16922.t1
OG0004153	acastellanii_g13301.t1	vverm_g1373.t1
OG0004154	acastellanii_g13312.t1	vverm_g11836.t1
OG0004155	acastellanii_g13321.t1	vverm_g16524.t1
OG0004156	acastellanii_g13337.t1	vverm_g3206.t1
OG0004157	acastellanii_g13342.t1	vverm_g5768.t1
OG0004158	acastellanii_g13345.t1	vverm_g16683.t1
OG0004159	acastellanii_g13346.t1	vverm_g16693.t1
OG0004160	acastellanii_g13352.t1	vverm_g163.t1, vverm_g6137.t2, vverm_g3970.t1, vverm_g6137.t1
OG0004161	acastellanii_g13363.t1, acastellanii_g13363.t2	vverm_g12774.t1
OG0004162	acastellanii_g13365.t1	vverm_g13356.t1
OG0004163	acastellanii_g13372.t1	vverm_g5767.t1
OG0004164	acastellanii_g13373.t1	vverm_g16692.t1
OG0004165	acastellanii_g13376.t1	vverm_g12705.t1
OG0004168	acastellanii_g13420.t1	vverm_g11307.t1
OG0004169	acastellanii_g13424.t1	vverm_g6905.t1
OG0004170	acastellanii_g13442.t1	vverm_g3249.t1
OG0004171	acastellanii_g13454.t1	vverm_g3386.t1
OG0004174	acastellanii_g13038.t1	vverm_g13821.t3, vverm_g13821.t2, vverm_g13821.t1
OG0004175	acastellanii_g13028.t1	vverm_g5792.t1
OG0004177	acastellanii_g12452.t1, acastellanii_g13006.t1	vverm_g10238.t1
OG0004178	acastellanii_g12979.t1	vverm_g9901.t1
OG0004179	acastellanii_g12981.t1	vverm_g11818.t1
OG0004180	acastellanii_g12995.t1	vverm_g13674.t1
OG0004181	acastellanii_g12996.t1	vverm_g7772.t1
OG0004182	acastellanii_g12998.t1, acastellanii_g6765.t1	vverm_g7692.t1
OG0004184	acastellanii_g12963.t1	vverm_g8749.t1
OG0004185	acastellanii_g12918.t1	vverm_g6638.t1
OG0004186	acastellanii_g12876.t1	vverm_g7249.t1
OG0004187	acastellanii_g12884.t1	vverm_g11808.t1
OG0004188	acastellanii_g12887.t1	vverm_g5521.t1, vverm_g10539.t1
OG0004189	acastellanii_g12892.t1	vverm_g9486.t1
OG0004190	acastellanii_g12893.t1	vverm_g2396.t1
OG0004192	acastellanii_g12901.t1	vverm_g7305.t1
OG0004193	acastellanii_g12906.t1	vverm_g13817.t1
OG0004194	acastellanii_g12857.t1	vverm_g12454.t1
OG0004195	acastellanii_g12851.t1	vverm_g15047.t1, vverm_g15047.t2
OG0004196	acastellanii_g12801.t1	vverm_g2625.t1
OG0004198	acastellanii_g12767.t1	vverm_g8014.t1
OG0004199	acastellanii_g12770.t1	vverm_g7432.t1, vverm_g7432.t2
OG0004200	acastellanii_g12773.t1	vverm_g1884.t1
OG0004201	acastellanii_g12778.t1	vverm_g4449.t1
OG0004202	acastellanii_g12791.t1	vverm_g16646.t1
OG0004203	acastellanii_g12692.t1	vverm_g11524.t1
OG0004204	acastellanii_g12708.t1	vverm_g8013.t1
OG0004205	acastellanii_g12709.t1	vverm_g14589.t1
OG0004206	acastellanii_g12711.t2, acastellanii_g12711.t1	vverm_g14290.t1
OG0004207	acastellanii_g12716.t1	vverm_g11823.t1
OG0004208	acastellanii_g12736.t1	vverm_g8809.t1
OG0004209	acastellanii_g12741.t1	vverm_g7705.t1
OG0004210	acastellanii_g12745.t1	vverm_g4825.t1
OG0004211	acastellanii_g12641.t1	vverm_g10268.t1
OG0004212	acastellanii_g12642.t1	vverm_g8947.t1
OG0004213	acastellanii_g12674.t1	vverm_g15268.t1
OG0004214	acastellanii_g12678.t1	vverm_g3269.t1
OG0004215	acastellanii_g12633.t1	vverm_g7713.t1
OG0004216	acastellanii_g12525.t1	vverm_g16917.t1
OG0004218	acastellanii_g12541.t3	vverm_g82.t1, vverm_g82.t2
OG0004219	acastellanii_g12555.t1	vverm_g15319.t1
OG0004220	acastellanii_g12591.t1	vverm_g10969.t1
OG0004221	acastellanii_g12602.t1	vverm_g11935.t1
OG0004222	acastellanii_g12605.t1	vverm_g4744.t1
OG0004223	acastellanii_g12438.t1, acastellanii_g12438.t2	vverm_g2557.t1
OG0004224	acastellanii_g12441.t1	vverm_g11631.t1
OG0004225	acastellanii_g12443.t1	vverm_g16943.t1
OG0004226	acastellanii_g12446.t1	vverm_g2522.t1
OG0004227	acastellanii_g12468.t1	vverm_g5572.t1
OG0004228	acastellanii_g12485.t1	vverm_g2247.t1
OG0004229	acastellanii_g12491.t1	vverm_g6943.t1, vverm_g6943.t2, vverm_g6935.t1
OG0004230	acastellanii_g12503.t1	vverm_g11521.t1
OG0004231	acastellanii_g12504.t1	vverm_g11523.t1
OG0004232	acastellanii_g12404.t1	vverm_g5571.t1
OG0004233	acastellanii_g12395.t1, acastellanii_g6188.t1	vverm_g10765.t1, vverm_g16782.t1, vverm_g13284.t1
OG0004235	acastellanii_g12375.t1	vverm_g14913.t1
OG0004236	acastellanii_g12347.t1	vverm_g11233.t1, vverm_g11233.t2, vverm_g11233.t3
OG0004238	acastellanii_g11811.t1	vverm_g4355.t1
OG0004239	acastellanii_g11825.t1	vverm_g3049.t1
OG0004240	acastellanii_g6293.t1, acastellanii_g11830.t1	vverm_g6043.t1
OG0004241	acastellanii_g11858.t1	vverm_g11950.t1
OG0004243	acastellanii_g5444.t1, acastellanii_g11872.t1	vverm_g12948.t1
OG0004244	acastellanii_g11879.t1	vverm_g6530.t1
OG0004245	acastellanii_g11880.t1	vverm_g5199.t1
OG0004246	acastellanii_g11882.t1	vverm_g2808.t1
OG0004247	acastellanii_g11893.t1	vverm_g6748.t1, vverm_g6748.t2, vverm_g13897.t2, vverm_g13897.t1
OG0004248	acastellanii_g11907.t1	vverm_g11249.t1
OG0004250	acastellanii_g11922.t2, acastellanii_g11922.t1	vverm_g12134.t1
OG0004251	acastellanii_g11936.t1	vverm_g15866.t2
OG0004252	acastellanii_g11939.t1	vverm_g12170.t1
OG0004253	acastellanii_g11941.t1	vverm_g8473.t1
OG0004254	acastellanii_g11981.t1	vverm_g9417.t1
OG0004255	acastellanii_g11982.t1	vverm_g4933.t1
OG0004256	acastellanii_g11989.t1	vverm_g10850.t1
OG0004257	acastellanii_g12001.t2	vverm_g11541.t1
OG0004258	acastellanii_g12026.t1	vverm_g16418.t2, vverm_g16418.t1
OG0004259	acastellanii_g12031.t1	vverm_g7130.t1
OG0004260	acastellanii_g12035.t1, acastellanii_g4682.t1, acastellanii_g4682.t2	vverm_g8606.t1
OG0004261	acastellanii_g12040.t1	vverm_g14822.t1
OG0004262	acastellanii_g12043.t1, acastellanii_g12043.t2	vverm_g14755.t1
OG0004263	acastellanii_g12050.t1	vverm_g8964.t1
OG0004264	acastellanii_g12054.t1	vverm_g2857.t1
OG0004265	acastellanii_g12120.t1	vverm_g12695.t1
OG0004266	acastellanii_g12135.t1	vverm_g10302.t1
OG0004267	acastellanii_g2091.t1, acastellanii_g12136.t1, acastellanii_g12136.t2	vverm_g8976.t1
OG0004268	acastellanii_g12143.t1, acastellanii_g10792.t1	vverm_g8773.t1, vverm_g8773.t2
OG0004269	acastellanii_g12174.t1, acastellanii_g7049.t2, acastellanii_g7049.t1	vverm_g8223.t1
OG0004270	acastellanii_g12182.t1	vverm_g16423.t1
OG0004272	acastellanii_g12187.t1	vverm_g14812.t1
OG0004273	acastellanii_g12202.t1	vverm_g14825.t1
OG0004274	acastellanii_g12204.t1	vverm_g14826.t1
OG0004275	acastellanii_g12209.t1	vverm_g12399.t1
OG0004276	acastellanii_g12212.t1	vverm_g8714.t1, vverm_g8714.t2
OG0004277	acastellanii_g12220.t1	vverm_g8979.t1
OG0004278	acastellanii_g12226.t1	vverm_g12422.t1
OG0004279	acastellanii_g12230.t1	vverm_g16944.t1
OG0004280	acastellanii_g12231.t1	vverm_g6781.t1
OG0004281	acastellanii_g12235.t1	vverm_g5188.t1
OG0004282	acastellanii_g12236.t1	vverm_g14894.t2, vverm_g14894.t1, vverm_g14894.t3
OG0004283	acastellanii_g12240.t1	vverm_g10101.t1
OG0004284	acastellanii_g12246.t1	vverm_g10754.t1, vverm_g10584.t1
OG0004285	acastellanii_g12247.t1	vverm_g4544.t1
OG0004286	acastellanii_g12249.t1	vverm_g6328.t1
OG0004287	acastellanii_g12253.t1	vverm_g4389.t1
OG0004288	acastellanii_g12254.t1	vverm_g1160.t1
OG0004289	acastellanii_g12255.t1	vverm_g12430.t1
OG0004290	acastellanii_g12256.t1	vverm_g16931.t1
OG0004291	acastellanii_g12268.t1	vverm_g1172.t1
OG0004292	acastellanii_g12271.t1	vverm_g8667.t1
OG0004293	acastellanii_g12278.t1	vverm_g14828.t1
OG0004294	acastellanii_g12281.t1	vverm_g7001.t1
OG0004295	acastellanii_g12286.t1	vverm_g1957.t3
OG0004296	acastellanii_g11797.t1	vverm_g12949.t1
OG0004297	acastellanii_g11761.t1	vverm_g7312.t1
OG0004298	acastellanii_g11765.t1	vverm_g16483.t1
OG0004299	acastellanii_g11742.t1	vverm_g3200.t1
OG0004300	acastellanii_g11634.t1	vverm_g12236.t1
OG0004301	acastellanii_g11667.t1	vverm_g6821.t1
OG0004302	acastellanii_g11688.t1	vverm_g12756.t1
OG0004303	acastellanii_g11704.t1	vverm_g678.t1
OG0004304	acastellanii_g11720.t1	vverm_g3220.t1
OG0004305	acastellanii_g11584.t1	vverm_g307.t1
OG0004306	acastellanii_g11586.t1, acastellanii_g8649.t2, acastellanii_g8649.t1, acastellanii_g11585.t1	vverm_g6326.t1
OG0004307	acastellanii_g11587.t1	vverm_g15214.t1, vverm_g799.t3
OG0004309	acastellanii_g11594.t1	vverm_g9600.t1
OG0004310	acastellanii_g11501.t1	vverm_g8363.t1
OG0004311	acastellanii_g11503.t1	vverm_g4128.t1
OG0004312	acastellanii_g11506.t1	vverm_g15501.t1
OG0004313	acastellanii_g11507.t1	vverm_g14293.t1
OG0004314	acastellanii_g11508.t1	vverm_g4133.t1
OG0004315	acastellanii_g11521.t1	vverm_g15088.t1
OG0004316	acastellanii_g11524.t1	vverm_g5584.t1
OG0004318	acastellanii_g11537.t1	vverm_g7295.t1
OG0004319	acastellanii_g11563.t1	vverm_g14253.t1
OG0004320	acastellanii_g11394.t1	vverm_g1259.t1
OG0004320	acastellanii_g11420.t2, acastellanii_g11420.t1	vverm_g7228.t1
OG0004321	acastellanii_g11431.t1	vverm_g13996.t1
OG0004322	acastellanii_g11437.t1	vverm_g9896.t1
OG0004323	acastellanii_g11448.t1	vverm_g2263.t1
OG0004324	acastellanii_g11451.t1	vverm_g2597.t1
OG0004325	acastellanii_g11454.t1	vverm_g4399.t1
OG0004327	acastellanii_g11460.t1	vverm_g8750.t1
OG0004328	acastellanii_g487.t1, acastellanii_g11469.t1, acastellanii_g6616.t1	vverm_g9091.t1
OG0004330	acastellanii_g11387.t1	vverm_g11933.t1, vverm_g11933.t2
OG0004331	acastellanii_g11339.t1	vverm_g9790.t1
OG0004332	acastellanii_g11353.t1, acastellanii_g11353.t2	vverm_g16349.t1
OG0004333	acastellanii_g11368.t1	vverm_g4801.t1
OG0004334	acastellanii_g11370.t1, acastellanii_g11370.t2, acastellanii_g11376.t1	vverm_g6896.t1
OG0004335	acastellanii_g11372.t1	vverm_g16863.t1
OG0004336	acastellanii_g11316.t1	vverm_g1798.t2, vverm_g1798.t1, vverm_g1798.t3
OG0004337	acastellanii_g11310.t1	vverm_g12951.t1
OG0004338	acastellanii_g11276.t1	vverm_g7765.t1
OG0004339	acastellanii_g11290.t1	vverm_g9826.t1, vverm_g11609.t1
OG0004340	acastellanii_g11291.t1	vverm_g14013.t1
OG0004341	acastellanii_g11294.t1	vverm_g5773.t1
OG0004342	acastellanii_g11295.t1	vverm_g933.t1
OG0004343	acastellanii_g11297.t1	vverm_g14670.t1
OG0004344	acastellanii_g11264.t1	vverm_g12802.t1
OG0004345	acastellanii_g11257.t2, acastellanii_g11257.t1	vverm_g9448.t1, vverm_g9448.t2
OG0004346	acastellanii_g11260.t1	vverm_g1145.t1
OG0004347	acastellanii_g11172.t2, acastellanii_g11172.t1	vverm_g12616.t1
OG0004348	acastellanii_g11194.t1	vverm_g12207.t1
OG0004349	acastellanii_g11196.t1	vverm_g16428.t1
OG0004350	acastellanii_g11205.t1	vverm_g6360.t1
OG0004351	acastellanii_g11216.t1	vverm_g3219.t1
OG0004352	acastellanii_g11220.t1, acastellanii_g5423.t1	vverm_g6634.t1
OG0004353	acastellanii_g11224.t1	vverm_g3659.t1
OG0004354	acastellanii_g11225.t1	vverm_g15540.t1
OG0004355	acastellanii_g11246.t1, acastellanii_g11246.t2	vverm_g700.t1
OG0004356	acastellanii_g11154.t1	vverm_g361.t1
OG0004357	acastellanii_g11157.t1	vverm_g1370.t1
OG0004358	acastellanii_g10944.t1	vverm_g3340.t2, vverm_g3340.t1
OG0004359	acastellanii_g10946.t2, acastellanii_g10946.t1	vverm_g11525.t1
OG0004360	acastellanii_g10947.t1	vverm_g12464.t4
OG0004361	acastellanii_g10948.t1	vverm_g15253.t1
OG0004362	acastellanii_g10954.t1	vverm_g3790.t1, vverm_g13496.t1
OG0004363	acastellanii_g10955.t1, acastellanii_g4358.t1, acastellanii_g5051.t1, acastellanii_g4359.t1	vverm_g5298.t1
OG0004364	acastellanii_g10956.t1	vverm_g2547.t1
OG0004365	acastellanii_g10971.t1	vverm_g11236.t1
OG0004366	acastellanii_g10972.t1	vverm_g7167.t1
OG0004367	acastellanii_g10982.t1, acastellanii_g10980.t1	vverm_g5844.t1
OG0004368	acastellanii_g10984.t1	vverm_g14273.t1
OG0004369	acastellanii_g10988.t1	vverm_g14520.t1
OG0004370	acastellanii_g11016.t1	vverm_g14897.t1
OG0004371	acastellanii_g11023.t1	vverm_g15959.t1
OG0004372	acastellanii_g11033.t1	vverm_g13469.t1
OG0004374	acastellanii_g11055.t1	vverm_g10463.t1
OG0004376	acastellanii_g11085.t1, acastellanii_g11085.t2	vverm_g15627.t1, vverm_g11891.t2, vverm_g11891.t1
OG0004377	acastellanii_g11089.t1	vverm_g9777.t1
OG0004378	acastellanii_g10894.t1	vverm_g14668.t1
OG0004379	acastellanii_g10897.t1	vverm_g2373.t1, vverm_g2045.t1
OG0004380	acastellanii_g10909.t1	vverm_g16747.t1, vverm_g509.t1
OG0004381	acastellanii_g10923.t1	vverm_g4308.t1
OG0004382	acastellanii_g10871.t1	vverm_g14295.t1
OG0004383	acastellanii_g10872.t1	vverm_g9778.t1
OG0004384	acastellanii_g10879.t1	vverm_g10400.t1
OG0004385	acastellanii_g10880.t1	vverm_g2492.t1
OG0004386	acastellanii_g10884.t1	vverm_g14796.t1
OG0004388	acastellanii_g10712.t1	vverm_g11259.t1
OG0004390	acastellanii_g10730.t1	vverm_g12381.t1
OG0004391	acastellanii_g5692.t1, acastellanii_g10765.t1	vverm_g14270.t1
OG0004392	acastellanii_g10769.t1	vverm_g5029.t1
OG0004393	acastellanii_g10776.t1	vverm_g9434.t1
OG0004394	acastellanii_g10777.t1	vverm_g5723.t1
OG0004395	acastellanii_g10781.t1	vverm_g2616.t1
OG0004396	acastellanii_g10791.t1	vverm_g7990.t1
OG0004397	acastellanii_g10816.t1	vverm_g1911.t1
OG0004398	acastellanii_g10675.t1	vverm_g16839.t1
OG0004399	acastellanii_g10691.t1	vverm_g1552.t1
OG0004401	acastellanii_g10613.t1	vverm_g2303.t1
OG0004402	acastellanii_g10629.t1	vverm_g13346.t1
OG0004403	acastellanii_g10654.t1	vverm_g16464.t1
OG0004404	acastellanii_g10656.t1	vverm_g5155.t1
OG0004405	acastellanii_g10563.t1	vverm_g14170.t1
OG0004406	acastellanii_g10566.t1	vverm_g7755.t1, vverm_g7755.t2
OG0004407	acastellanii_g10430.t1	vverm_g98.t1
OG0004408	acastellanii_g3802.t1, acastellanii_g3800.t1, acastellanii_g10431.t1	vverm_g16504.t1
OG0004409	acastellanii_g10452.t3	vverm_g15547.t1
OG0004410	acastellanii_g10463.t1	vverm_g8305.t1
OG0004412	acastellanii_g10492.t1	vverm_g3502.t1
OG0004413	acastellanii_g10517.t1	vverm_g12800.t1, vverm_g1341.t2
OG0004416	acastellanii_g10281.t1	vverm_g9597.t1
OG0004417	acastellanii_g10283.t1, acastellanii_g4529.t1	vverm_g3261.t1
OG0004418	acastellanii_g10292.t1	vverm_g12587.t1
OG0004419	acastellanii_g10316.t1	vverm_g13408.t1, vverm_g13408.t2
OG0004420	acastellanii_g10331.t1	vverm_g3845.t1
OG0004421	acastellanii_g5207.t1, acastellanii_g10342.t1	vverm_g3274.t1
OG0004422	acastellanii_g10347.t1	vverm_g5577.t1
OG0004423	acastellanii_g10351.t1	vverm_g5772.t1
OG0004424	acastellanii_g10365.t1	vverm_g5940.t1
OG0004425	acastellanii_g10406.t1	vverm_g12546.t1
OG0004428	acastellanii_g1791.t1, acastellanii_g10024.t1	vverm_g3950.t1
OG0004429	acastellanii_g10028.t1	vverm_g8229.t1
OG0004431	acastellanii_g10073.t2, acastellanii_g10073.t1	vverm_g16437.t1, vverm_g2779.t1
OG0004432	acastellanii_g10076.t1	vverm_g10267.t1
OG0004433	acastellanii_g10084.t1	vverm_g3199.t1
OG0004434	acastellanii_g10087.t1	vverm_g2777.t1, vverm_g2777.t2, vverm_g5277.t1
OG0004435	acastellanii_g10088.t1	vverm_g14545.t1
OG0004436	acastellanii_g10089.t2, acastellanii_g10089.t1	vverm_g635.t1
OG0004437	acastellanii_g10092.t1	vverm_g14191.t1
OG0004438	acastellanii_g10103.t1	vverm_g113.t1
OG0004439	acastellanii_g10110.t1, acastellanii_g10110.t2	vverm_g10259.t1
OG0004440	acastellanii_g10122.t1	vverm_g3264.t1
OG0004441	acastellanii_g10123.t1	vverm_g2489.t1
OG0004442	acastellanii_g10135.t1	vverm_g11517.t1
OG0004444	acastellanii_g10167.t1, acastellanii_g10167.t2	vverm_g7310.t1
OG0004446	acastellanii_g10185.t1	vverm_g4401.t1
OG0004447	acastellanii_g10193.t1, acastellanii_g7427.t1, acastellanii_g7587.t1	vverm_g3204.t1
OG0004448	acastellanii_g10209.t1	vverm_g5156.t1
OG0004449	acastellanii_g10227.t2, acastellanii_g10227.t1	vverm_g13442.t1
OG0004450	acastellanii_g10230.t1	vverm_g14306.t1
