Orthogroup	Duplications (all)	Duplications (50% support)
OG0005578	1	1
OG0005579	3	3
OG0005580	1	1
OG0005581	1	1
OG0005582	1	1
OG0005583	3	3
OG0005584	2	2
OG0005585	2	2
OG0005586	3	3
OG0005587	2	2
OG0005588	1	1
OG0005589	3	3
OG0005590	3	3
OG0005591	2	2
OG0005592	1	1
OG0005593	2	2
OG0005594	2	2
OG0005595	1	1
OG0005596	1	1
OG0005597	1	1
OG0005598	1	1
OG0005599	1	1
OG0005600	2	2
OG0005601	2	2
OG0005602	3	3
OG0005603	1	1
OG0005604	2	2
OG0005605	2	2
OG0005606	1	1
OG0005607	1	1
OG0005608	1	1
OG0005609	1	1
OG0005610	2	2
OG0005611	3	3
OG0005612	1	1
OG0005613	1	1
OG0005614	2	2
OG0005615	1	1
OG0005616	2	2
OG0005617	2	2
OG0005618	1	1
OG0005619	1	1
OG0005620	2	2
OG0005621	2	2
OG0005622	2	2
OG0005623	1	1
OG0005624	1	1
OG0005625	1	1
OG0005626	1	1
OG0005627	2	2
OG0005628	2	2
OG0005629	2	2
OG0005630	3	3
OG0005631	2	2
OG0005632	1	1
OG0005633	1	1
OG0005634	2	2
OG0005635	2	2
OG0005636	1	1
OG0005637	2	2
OG0005638	1	1
OG0005639	2	2
OG0005640	3	3
OG0005641	2	2
OG0005642	1	1
OG0005643	1	1
OG0005644	1	1
OG0005645	2	2
OG0005646	2	2
OG0005647	3	3
OG0005648	2	2
OG0005649	3	3
OG0005650	1	1
OG0005651	1	1
OG0005652	1	1
OG0005653	1	1
OG0005654	1	1
OG0005655	2	2
OG0005656	1	1
OG0005657	1	1
OG0005658	2	2
OG0005659	1	1
OG0005660	2	2
OG0005661	1	1
OG0005662	1	1
OG0005663	3	3
OG0005664	1	1
OG0005665	1	1
OG0005666	1	1
OG0005667	1	1
OG0005668	2	2
OG0005669	1	1
OG0005670	1	1
OG0005671	2	2
OG0005672	1	1
OG0005673	1	1
OG0005674	3	3
OG0005675	1	1
OG0005676	1	1
OG0005677	3	3
OG0005678	1	1
OG0005679	1	1
OG0005680	3	3
OG0005681	1	1
OG0005682	1	1
OG0005683	2	2
OG0005684	1	1
OG0005685	2	2
OG0005686	1	1
OG0005687	2	2
OG0005688	3	3
OG0005689	1	1
OG0005690	2	2
OG0005691	3	3
OG0005692	2	2
OG0005693	1	1
OG0005694	1	1
OG0005695	3	3
OG0005696	1	1
OG0005697	3	3
OG0005698	2	2
OG0005699	1	1
OG0005700	2	2
OG0005701	2	2
OG0005702	1	1
OG0005703	2	2
OG0005704	1	1
OG0005705	2	2
OG0005706	1	1
OG0005707	1	1
OG0005708	2	2
OG0005709	2	2
OG0005710	1	1
OG0005711	1	1
OG0005712	1	1
OG0005713	1	1
OG0005714	1	1
OG0005715	1	1
OG0005716	3	3
OG0005717	2	2
OG0005718	1	1
OG0005719	1	1
OG0005720	2	2
OG0005721	1	1
OG0005722	3	3
OG0005723	1	1
OG0005724	2	2
OG0005725	1	1
OG0005726	3	3
OG0005727	1	1
OG0005728	2	2
OG0005729	3	3
OG0005730	1	1
OG0005731	1	1
OG0005732	1	1
OG0005733	1	1
OG0005734	3	3
OG0005735	2	2
OG0005736	3	3
OG0005737	1	1
OG0005738	3	3
OG0005739	3	3
OG0005740	1	1
OG0005741	2	2
OG0005742	1	1
OG0005743	2	2
OG0005744	2	2
OG0005745	2	2
OG0005746	1	1
OG0005747	2	2
OG0005748	1	1
OG0005749	2	2
OG0005750	1	1
OG0005751	2	2
OG0005752	3	3
OG0005753	2	2
OG0005754	2	2
OG0005755	1	1
OG0005756	1	1
OG0005757	2	2
OG0005758	2	2
OG0005759	2	2
OG0005760	1	1
OG0005761	1	1
OG0005762	1	1
OG0005763	1	1
OG0005764	1	1
OG0005765	2	2
OG0005766	1	1
OG0005767	1	1
OG0005768	1	1
OG0005769	1	1
OG0005770	1	1
OG0005771	1	1
OG0005772	2	2
OG0005773	1	1
OG0005774	1	1
OG0005775	2	2
OG0005776	2	2
OG0005777	2	2
OG0005778	2	2
OG0005779	1	1
OG0005780	2	2
OG0005781	2	2
OG0005782	2	2
OG0005783	1	1
OG0005784	2	2
OG0005785	1	1
OG0005786	1	1
OG0005787	3	3
OG0005788	1	1
OG0005789	1	1
OG0005790	2	2
OG0005791	2	2
OG0005792	2	2
OG0005793	2	2
OG0005794	1	1
OG0005795	2	2
OG0005796	1	1
OG0005797	2	2
OG0005798	1	1
OG0005799	1	1
OG0005800	2	2
OG0005801	1	1
OG0005802	1	1
OG0005803	1	1
OG0005804	1	1
OG0005805	2	2
OG0005806	3	3
OG0005807	1	1
OG0005808	1	1
OG0005809	1	1
OG0005810	3	3
OG0005811	1	1
OG0005812	1	1
OG0005813	1	1
OG0005814	1	1
OG0005815	2	2
OG0005816	2	2
OG0005817	2	2
OG0005818	2	2
OG0005819	2	2
OG0005820	2	2
OG0005821	1	1
OG0005822	3	3
OG0005823	1	1
OG0005824	2	2
OG0005825	1	1
OG0005826	1	1
OG0005827	2	2
OG0005828	2	2
OG0005829	3	3
OG0005830	1	1
OG0005831	1	1
OG0005832	1	1
OG0005833	1	1
OG0005834	1	1
OG0005835	3	3
OG0005836	4	4
OG0005837	4	4
OG0005838	2	2
OG0005839	4	4
OG0005840	4	4
OG0005841	4	4
OG0005842	4	4
OG0005843	4	4
OG0005844	4	4
OG0005845	4	4
OG0005846	4	4
OG0005847	4	4
OG0005848	4	4
OG0005849	4	4
OG0005850	4	4
OG0005851	4	4
OG0005852	4	4
OG0005853	4	4
OG0005854	4	4
OG0005855	4	4
OG0005856	3	3
OG0005857	3	3
OG0005858	3	3
OG0005859	4	4
OG0005860	4	4
OG0005861	3	3
OG0005862	4	4
OG0005863	4	4
OG0005864	4	4
OG0005865	4	4
OG0005866	4	4
OG0005867	4	4
OG0005868	3	3
OG0005869	4	4
OG0005870	4	4
OG0005871	4	4
OG0005872	4	4
OG0005873	4	4
OG0005874	4	4
OG0005875	4	4
OG0005876	4	4
OG0005877	3	3
OG0005878	4	4
OG0005879	3	3
OG0005880	4	4
OG0005881	4	4
OG0005882	4	4
OG0005883	4	4
OG0005884	4	4
OG0005885	4	4
OG0005886	3	3
OG0005887	4	4
OG0005888	4	4
OG0005889	4	4
OG0005890	4	4
OG0005891	4	4
OG0005892	4	4
OG0005893	4	4
OG0005894	4	4
OG0005895	4	4
OG0005896	4	4
OG0005897	4	4
OG0005898	4	4
OG0005899	4	4
OG0005900	4	4
OG0005901	4	4
OG0005902	4	4
OG0005903	4	4
OG0005904	4	4
OG0005905	4	4
OG0005906	4	4
OG0005907	4	4
OG0005908	4	4
OG0005909	4	4
OG0005910	3	3
OG0005911	4	4
OG0005912	4	4
OG0005913	4	4
OG0005914	4	4
OG0005915	4	4
OG0005916	4	4
OG0005917	4	4
OG0005918	4	4
OG0005919	4	4
OG0005920	4	4
OG0005921	4	4
OG0005922	4	4
OG0005923	4	4
OG0005924	4	4
OG0005925	4	4
OG0005926	4	4
OG0005927	4	4
OG0005928	4	4
OG0005929	4	4
OG0005930	4	4
OG0005931	4	4
OG0005932	4	4
OG0005933	4	4
OG0005934	4	4
OG0005935	4	4
OG0005936	4	4
OG0005937	4	4
OG0005938	4	4
OG0005939	4	4
OG0005940	4	4
OG0005941	4	4
OG0005942	4	4
OG0005943	4	4
OG0005944	4	4
OG0005945	4	4
OG0005946	4	4
OG0005947	4	4
OG0005948	4	4
OG0005949	4	4
OG0005950	4	4
OG0005951	4	4
OG0005952	4	4
OG0005953	4	4
OG0005954	4	4
OG0005955	4	4
OG0005956	4	4
OG0005957	4	4
OG0005958	4	4
OG0005959	4	4
OG0005960	4	4
OG0005961	4	4
OG0005962	4	4
OG0005963	4	4
OG0005964	4	4
OG0005965	4	4
OG0005966	4	4
OG0005967	4	4
OG0005968	4	4
OG0005969	4	4
OG0005970	4	4
OG0005971	4	4
OG0005972	4	4
OG0005973	4	4
OG0005974	4	4
OG0005975	4	4
OG0005976	4	4
OG0005977	4	4
OG0005978	4	4
OG0005979	4	4
OG0005980	4	4
OG0005981	4	4
OG0005982	4	4
OG0005983	4	4
OG0005984	4	4
OG0005985	4	4
OG0005986	4	4
OG0005987	4	4
OG0005988	4	4
OG0005989	4	4
OG0005990	4	4
OG0005991	4	4
OG0005992	4	4
OG0005993	4	4
OG0005994	4	4
OG0005995	4	4
OG0005996	4	4
OG0005997	4	4
OG0005998	4	4
OG0005999	4	4
OG0006000	4	4
OG0006001	4	4
OG0006002	4	4
OG0006003	4	4
OG0006004	4	4
OG0006005	4	4
OG0006006	4	4
OG0006007	4	4
OG0006008	4	4
OG0006009	4	4
OG0006010	4	4
OG0006011	4	4
OG0006012	4	4
OG0006013	4	4
OG0006014	4	4
OG0006015	4	4
OG0006016	4	4
OG0006017	4	4
OG0006018	4	4
OG0006019	4	4
OG0006020	4	4
OG0006021	4	4
OG0006022	4	4
OG0006023	4	4
OG0006024	4	4
OG0006025	4	4
OG0006026	3	3
OG0006027	3	3
OG0006028	1	1
OG0006029	0	0
OG0006030	3	3
OG0006031	3	3
OG0006032	3	3
OG0006033	1	1
OG0006034	2	2
OG0006035	0	0
OG0006036	3	3
OG0006037	1	1
OG0006038	3	3
OG0006039	3	3
OG0006040	3	3
OG0006041	0	0
OG0006042	3	3
OG0006043	0	0
OG0006044	3	3
OG0006045	2	2
OG0006046	3	3
OG0006047	3	3
OG0006048	3	3
OG0006049	0	0
OG0006050	0	0
OG0006051	1	1
OG0006052	1	1
OG0006053	0	0
OG0006054	0	0
OG0006055	0	0
OG0006056	1	1
OG0006057	3	3
OG0006058	2	2
OG0006059	2	2
OG0006060	0	0
OG0006061	0	0
OG0006062	1	1
OG0006063	0	0
OG0006064	2	2
OG0006065	3	3
OG0006066	1	1
OG0006067	2	2
OG0006068	0	0
OG0006069	0	0
OG0006070	2	2
OG0006071	0	0
OG0006072	0	0
OG0006073	0	0
OG0006074	1	1
OG0006075	0	0
OG0006076	0	0
OG0006077	0	0
OG0006078	3	3
OG0006079	2	2
OG0006080	1	1
OG0006081	3	3
OG0006082	3	3
OG0006083	2	2
OG0006084	1	1
OG0006085	3	3
OG0006086	3	3
OG0006087	3	3
OG0006088	1	1
OG0006089	1	1
OG0006090	3	3
OG0006091	0	0
OG0006092	0	0
OG0006093	3	3
OG0006094	0	0
OG0006095	0	0
OG0006096	0	0
OG0006097	3	3
OG0006098	0	0
OG0006099	1	1
OG0006100	3	3
OG0006101	3	3
OG0006102	0	0
OG0006103	0	0
OG0006104	3	3
OG0006105	2	2
OG0006106	3	3
OG0006107	3	3
OG0006108	3	3
OG0006109	0	0
OG0006110	0	0
OG0006111	2	2
OG0006112	2	2
OG0006113	3	3
OG0006114	0	0
OG0006115	0	0
OG0006116	3	3
OG0006117	3	3
OG0006118	3	3
OG0006119	1	1
OG0006120	0	0
OG0006121	3	3
OG0006122	0	0
OG0006123	2	2
OG0006124	0	0
OG0006125	2	2
OG0006126	0	0
OG0006127	3	3
OG0006128	0	0
OG0006129	0	0
OG0006130	3	3
OG0006131	0	0
OG0006132	2	2
OG0006133	1	1
OG0006134	3	3
OG0006135	0	0
OG0006136	1	1
OG0006137	2	2
OG0006138	3	3
OG0006139	0	0
OG0006140	0	0
OG0006141	0	0
OG0006142	1	1
OG0006143	0	0
OG0006144	3	3
OG0006145	2	2
OG0006146	3	3
OG0006147	3	3
OG0006148	3	3
OG0006149	1	1
OG0006150	2	2
OG0006151	3	3
OG0006152	3	3
OG0006153	2	2
OG0006154	3	3
OG0006155	0	0
OG0006156	2	2
OG0006157	3	3
OG0006158	0	0
OG0006159	3	3
OG0006160	0	0
OG0006161	3	3
OG0006162	3	3
OG0006163	3	3
OG0006164	0	0
OG0006165	0	0
OG0006166	3	3
OG0006167	0	0
OG0006168	2	2
OG0006169	0	0
OG0006170	2	2
OG0006171	1	1
OG0006172	0	0
OG0006173	0	0
OG0006174	3	3
OG0006175	3	3
OG0006176	0	0
OG0006177	2	2
OG0006178	3	3
OG0006179	1	1
OG0006180	1	1
OG0006181	1	1
OG0006182	2	2
OG0006183	0	0
OG0006184	2	2
OG0006185	2	2
OG0006186	2	2
OG0006187	1	1
OG0006188	2	2
OG0006189	0	0
OG0006190	1	1
OG0006191	3	3
OG0006192	0	0
OG0006193	3	3
OG0006194	3	3
OG0006195	0	0
OG0006196	0	0
OG0006197	0	0
OG0006198	1	1
OG0006199	2	2
OG0006200	3	3
OG0006201	0	0
OG0006202	0	0
OG0006203	3	3
OG0006204	3	3
OG0006205	0	0
OG0006206	3	3
OG0006207	0	0
OG0006208	3	3
OG0006209	3	3
OG0006210	3	3
OG0006211	3	3
OG0006212	0	0
OG0006213	0	0
OG0006214	3	3
OG0006215	1	1
OG0006216	0	0
OG0006217	0	0
OG0006218	0	0
OG0006219	0	0
OG0006220	0	0
OG0006221	3	3
OG0006222	0	0
OG0006223	2	2
OG0006224	3	3
OG0006225	3	3
OG0006226	1	1
OG0006227	0	0
OG0006228	0	0
OG0006229	0	0
OG0006230	0	0
OG0006231	0	0
OG0006232	3	3
OG0006233	3	3
OG0006234	1	1
OG0006235	3	3
OG0006236	2	2
OG0006237	0	0
OG0006238	3	3
OG0006239	2	2
OG0006240	2	2
OG0006241	2	2
OG0006242	2	2
OG0006243	2	2
OG0006244	0	0
OG0006245	1	1
OG0006246	2	2
OG0006247	3	3
OG0006248	1	1
OG0006249	3	3
OG0006250	0	0
OG0006251	0	0
OG0006252	0	0
OG0006253	0	0
OG0006254	3	3
OG0006255	0	0
OG0006256	3	3
OG0006257	3	3
OG0006258	3	3
OG0006259	3	3
OG0006260	2	2
OG0006261	2	2
OG0006262	3	3
OG0006263	3	3
OG0006264	1	1
OG0006265	1	1
OG0006266	2	2
OG0006267	1	1
OG0006268	2	2
OG0006269	3	3
OG0006270	3	3
OG0006271	1	1
OG0006272	0	0
OG0006273	3	3
OG0006274	3	3
OG0006275	1	1
OG0006276	0	0
OG0006277	2	2
OG0006278	0	0
OG0006279	1	1
OG0006280	0	0
OG0006281	0	0
OG0006282	1	1
OG0006283	0	0
OG0006284	1	1
OG0006285	0	0
OG0006286	0	0
OG0006287	3	3
OG0006288	0	0
OG0006289	2	2
OG0006290	0	0
OG0006291	2	2
OG0006292	3	3
OG0006293	1	1
OG0006294	0	0
OG0006295	0	0
OG0006296	2	2
OG0006297	2	2
OG0006298	0	0
OG0006299	0	0
OG0006300	3	3
OG0006301	3	3
OG0006302	0	0
OG0006303	1	1
OG0006304	0	0
OG0006305	3	3
OG0006306	3	3
OG0006307	3	3
OG0006308	0	0
OG0006309	0	0
OG0006310	0	0
OG0006311	2	2
OG0006312	0	0
OG0006313	0	0
OG0006314	0	0
OG0006315	0	0
OG0006316	1	1
OG0006317	0	0
OG0006318	1	1
OG0006319	0	0
OG0006320	1	1
OG0006321	1	1
OG0006322	3	3
OG0006323	1	1
OG0006324	0	0
OG0006325	3	3
OG0006326	2	2
OG0006327	1	1
OG0006328	1	1
OG0006329	1	1
OG0006330	0	0
OG0006331	2	2
OG0006332	1	1
OG0006333	1	1
OG0006334	3	3
OG0006335	2	2
OG0006336	2	2
OG0006337	1	1
OG0006338	2	2
OG0006339	0	0
OG0006340	1	1
OG0006341	3	3
OG0006342	0	0
OG0006343	0	0
OG0006344	1	1
OG0006345	2	2
OG0006346	1	1
OG0006347	0	0
OG0006348	0	0
OG0006349	2	2
OG0006350	1	1
OG0006351	0	0
OG0006352	1	1
OG0006353	3	3
OG0006354	0	0
OG0006355	0	0
OG0006356	3	3
OG0006357	1	1
OG0006358	0	0
OG0006359	0	0
OG0006360	1	1
OG0006361	1	1
OG0006362	3	3
OG0006363	0	0
OG0006364	2	2
OG0006365	2	2
OG0006366	0	0
OG0006367	0	0
OG0006368	0	0
OG0006369	0	0
OG0006370	1	1
OG0006371	0	0
OG0006372	0	0
OG0006373	0	0
OG0006374	0	0
OG0006375	0	0
OG0006376	0	0
OG0006377	2	2
OG0006378	1	1
OG0006379	3	3
OG0006380	0	0
OG0006381	3	3
OG0006382	0	0
OG0006383	1	1
OG0006384	3	3
OG0006385	0	0
OG0006386	3	3
OG0006387	0	0
OG0006388	2	2
OG0006389	0	0
OG0006390	0	0
OG0006391	0	0
OG0006392	0	0
OG0006393	0	0
OG0006394	0	0
OG0006395	1	1
OG0006396	1	1
OG0006397	0	0
OG0006398	0	0
OG0006399	0	0
OG0006400	0	0
OG0006401	0	0
OG0006402	1	1
OG0006403	3	3
OG0006404	1	1
OG0006405	0	0
OG0006406	2	2
OG0006407	2	2
OG0006408	1	1
OG0006409	0	0
OG0006410	1	1
OG0006411	0	0
OG0006412	0	0
OG0006413	3	3
OG0006414	2	2
OG0006415	1	1
OG0006416	1	1
OG0006417	3	3
OG0006418	0	0
OG0006419	2	2
OG0006420	3	3
OG0006421	0	0
OG0006422	0	0
OG0006423	1	1
OG0006424	2	2
OG0006425	2	2
OG0006426	0	0
OG0006427	0	0
OG0006428	0	0
OG0006429	0	0
OG0006430	3	3
OG0006431	3	3
OG0006432	3	3
OG0006433	3	3
OG0006434	1	1
OG0006435	3	3
OG0006436	2	2
OG0006437	1	1
OG0006438	2	2
OG0006439	0	0
OG0006440	2	2
OG0006441	0	0
OG0006442	2	2
OG0006443	0	0
OG0006444	0	0
OG0006445	1	1
OG0006446	0	0
OG0006447	0	0
OG0006448	0	0
OG0006449	0	0
OG0006450	0	0
OG0006451	1	1
OG0006452	3	3
OG0006453	0	0
OG0006454	0	0
OG0006455	2	2
OG0006456	2	2
OG0006457	3	3
OG0006458	1	1
OG0006459	1	1
OG0006460	1	1
OG0006461	0	0
OG0006462	1	1
OG0006463	2	2
OG0006464	2	2
OG0006465	3	3
OG0006466	1	1
OG0006467	0	0
OG0006468	1	1
OG0006469	2	2
OG0006470	1	1
OG0006471	0	0
OG0006472	0	0
OG0006473	2	2
OG0006474	0	0
OG0006475	0	0
OG0006476	3	3
OG0006477	0	0
OG0006478	1	1
OG0006479	0	0
OG0006480	0	0
OG0006481	3	3
OG0006482	0	0
OG0006483	1	1
OG0006484	2	2
OG0006485	0	0
OG0006486	1	1
OG0006487	0	0
OG0006488	0	0
OG0006489	2	2
OG0006490	2	2
OG0006491	0	0
OG0006492	3	3
OG0006493	0	0
OG0006494	3	3
OG0006495	0	0
OG0006496	3	3
OG0006497	0	0
OG0006498	2	2
OG0006499	0	0
OG0006500	0	0
OG0006501	3	3
OG0006502	0	0
OG0006503	1	1
OG0006504	0	0
OG0006505	1	1
OG0006506	0	0
OG0006507	0	0
OG0006508	0	0
OG0006509	0	0
OG0006510	3	3
OG0006511	2	2
OG0006512	2	2
OG0006513	2	2
OG0006514	0	0
OG0006515	2	2
OG0006516	1	1
OG0006517	0	0
OG0006518	0	0
OG0006519	0	0
OG0006520	0	0
OG0006521	0	0
OG0006522	0	0
OG0006523	3	3
OG0006524	0	0
OG0006525	2	2
OG0006526	1	1
OG0006527	0	0
OG0006528	0	0
OG0006529	0	0
OG0006530	1	1
OG0006531	3	3
OG0006532	3	3
OG0006533	0	0
OG0006534	1	1
OG0006535	1	1
OG0006536	1	1
OG0006537	0	0
OG0006538	2	2
OG0006539	0	0
OG0006540	0	0
OG0006541	0	0
OG0006542	0	0
OG0006543	0	0
OG0006544	3	3
OG0006545	1	1
OG0006546	0	0
OG0006547	0	0
OG0006548	0	0
OG0006549	1	1
OG0006550	0	0
OG0006551	2	2
OG0006552	0	0
OG0006553	3	3
OG0006554	1	1
OG0006555	3	3
OG0006556	0	0
OG0006557	2	2
OG0006558	2	2
OG0006559	0	0
OG0006560	0	0
OG0006561	1	1
OG0006562	0	0
OG0006563	1	1
OG0006564	0	0
OG0006565	3	3
OG0006566	0	0
OG0006567	2	2
OG0006568	0	0
OG0006569	0	0
OG0006570	0	0
OG0006571	0	0
OG0006572	0	0
OG0006573	0	0
OG0006574	0	0
OG0006575	1	1
OG0006576	0	0
OG0006577	0	0
OG0006578	0	0
OG0006579	1	1
OG0006580	0	0
OG0006581	1	1
OG0006582	0	0
OG0006583	1	1
OG0006584	2	2
OG0006585	0	0
OG0006586	2	2
OG0006587	0	0
OG0006588	0	0
OG0006589	0	0
OG0006590	0	0
OG0006591	3	3
OG0006592	0	0
OG0006593	1	1
OG0006594	0	0
OG0006595	3	3
OG0006596	2	2
OG0006597	2	2
OG0006598	0	0
OG0006599	2	2
OG0006600	1	1
OG0006601	1	1
OG0006602	1	1
OG0006603	1	1
OG0006604	0	0
OG0006605	3	3
OG0006606	2	2
OG0006607	0	0
OG0006608	0	0
OG0006609	2	2
OG0006610	3	3
OG0006611	0	0
OG0006612	2	2
OG0006613	2	2
OG0006614	3	3
OG0006615	2	2
OG0006616	0	0
OG0006617	2	2
OG0006618	0	0
OG0006619	0	0
OG0006620	3	3
OG0006621	3	3
OG0006622	1	1
OG0006623	2	2
OG0006624	2	2
OG0006625	3	3
OG0006626	2	2
OG0006627	1	1
OG0006628	0	0
OG0006629	3	3
OG0006630	0	0
OG0006631	0	0
OG0006632	0	0
OG0006633	1	1
OG0006634	0	0
OG0006635	0	0
OG0006636	1	1
OG0006637	0	0
OG0006638	2	2
OG0006639	0	0
OG0006640	0	0
OG0006641	0	0
OG0006642	2	2
OG0006643	1	1
OG0006644	0	0
OG0006645	0	0
OG0006646	0	0
OG0006647	2	2
OG0006648	0	0
OG0006649	0	0
OG0006650	0	0
OG0006651	1	1
OG0006652	1	1
OG0006653	0	0
OG0006654	1	1
OG0006655	2	2
OG0006656	0	0
OG0006657	1	1
OG0006658	1	1
OG0006659	0	0
OG0006660	0	0
OG0006661	0	0
OG0006662	2	2
OG0006663	0	0
OG0006664	2	2
OG0006665	0	0
OG0006666	2	2
OG0006667	1	1
OG0006668	0	0
OG0006669	3	3
OG0006670	1	1
OG0006671	2	2
OG0006672	3	3
OG0006673	0	0
OG0006674	2	2
OG0006675	3	3
OG0006676	0	0
OG0006677	1	1
OG0006678	2	2
OG0006679	1	1
OG0006680	1	1
OG0006681	0	0
OG0006682	0	0
OG0006683	1	1
OG0006684	0	0
OG0006685	0	0
OG0006686	0	0
OG0006687	0	0
OG0006688	0	0
OG0006689	1	1
OG0006690	0	0
OG0006691	0	0
OG0006692	0	0
OG0006693	1	1
OG0006694	0	0
OG0006695	0	0
OG0006696	0	0
OG0006697	1	1
OG0006698	2	2
OG0006699	2	2
OG0006700	2	2
OG0006701	3	3
OG0006702	1	1
OG0006703	0	0
OG0006704	0	0
OG0006705	1	1
OG0006706	1	1
OG0006707	1	1
OG0006708	1	1
OG0006709	1	1
OG0006710	1	1
OG0006711	1	1
OG0006712	1	1
OG0006713	1	1
OG0006714	2	2
OG0006715	1	1
OG0006716	0	0
OG0006717	1	1
OG0006718	0	0
OG0006719	1	1
OG0006720	2	2
OG0006721	1	1
OG0006722	1	1
OG0006723	1	1
OG0006724	1	1
OG0006725	1	1
OG0006726	2	2
OG0006727	2	2
OG0006728	2	2
OG0006729	0	0
OG0006730	0	0
OG0006731	1	1
OG0006732	0	0
OG0006733	2	2
OG0006734	1	1
OG0006735	2	2
OG0006736	2	2
OG0006737	1	1
OG0006738	1	1
OG0006739	0	0
OG0006740	2	2
OG0006741	2	2
OG0006742	3	3
OG0006743	1	1
OG0006744	2	2
OG0006745	1	1
OG0006746	1	1
OG0006747	1	1
OG0006748	2	2
OG0006749	2	2
OG0006750	1	1
OG0006751	1	1
OG0006752	2	2
OG0006753	1	1
OG0006754	1	1
OG0006755	1	1
OG0006756	1	1
OG0006757	1	1
OG0006758	1	1
OG0006759	1	1
OG0006760	2	2
OG0006761	1	1
OG0006762	1	1
OG0006763	1	1
OG0006764	1	1
OG0006765	2	2
OG0006766	1	1
OG0006767	0	0
OG0006768	0	0
OG0006769	1	1
OG0006770	0	0
OG0006771	1	1
OG0006772	0	0
OG0006773	1	1
OG0006774	1	1
OG0006775	2	2
OG0006776	0	0
OG0006777	0	0
OG0006778	0	0
OG0006779	1	1
OG0006780	2	2
OG0006781	2	2
OG0006782	2	2
OG0006783	1	1
OG0006784	2	2
OG0006785	2	2
OG0006786	1	1
OG0006787	2	2
OG0006788	1	1
OG0006789	2	2
OG0006790	0	0
OG0006791	1	1
OG0006792	0	0
OG0006793	0	0
OG0006794	1	1
OG0006795	1	1
OG0006796	0	0
OG0006797	0	0
OG0006798	0	0
OG0006799	1	1
OG0006800	3	3
OG0006801	1	1
OG0006802	2	2
OG0006803	1	1
OG0006804	2	2
OG0006805	1	1
OG0006806	1	1
OG0006807	2	2
OG0006808	2	2
OG0006809	0	0
OG0006810	0	0
OG0006811	1	1
OG0006812	1	1
OG0006813	1	1
OG0006814	1	1
OG0006815	1	1
OG0006816	2	2
OG0006817	2	2
OG0006818	1	1
OG0006819	2	2
OG0006820	2	2
OG0006821	1	1
OG0006822	2	2
OG0006823	2	2
OG0006824	1	1
OG0006825	2	2
OG0006826	2	2
OG0006827	1	1
OG0006828	0	0
OG0006829	2	2
OG0006830	1	1
OG0006831	0	0
OG0006832	1	1
OG0006833	2	2
OG0006834	2	2
OG0006835	1	1
OG0006836	3	3
OG0006837	2	2
OG0006838	1	1
OG0006839	0	0
OG0006840	1	1
OG0006841	1	1
OG0006842	1	1
OG0006843	1	1
OG0006844	1	1
OG0006845	0	0
OG0006846	1	1
OG0006847	2	2
OG0006848	1	1
OG0006849	2	2
OG0006850	1	1
OG0006851	1	1
OG0006852	2	2
OG0006853	2	2
OG0006854	1	1
OG0006855	1	1
OG0006856	1	1
OG0006857	1	1
OG0006858	0	0
OG0006859	0	0
OG0006860	0	0
OG0006861	1	1
OG0006862	1	1
OG0006863	2	2
OG0006864	1	1
OG0006865	2	2
OG0006866	1	1
OG0006867	2	2
OG0006868	1	1
OG0006869	0	0
OG0006870	2	2
OG0006871	1	1
OG0006872	2	2
OG0006873	1	1
OG0006874	2	2
OG0006875	0	0
OG0006876	2	2
OG0006877	2	2
OG0006878	1	1
OG0006879	1	1
OG0006880	0	0
OG0006881	1	1
OG0006882	2	2
OG0006883	2	2
OG0006884	2	2
OG0006885	2	2
OG0006886	0	0
OG0006887	2	2
OG0006888	1	1
OG0006889	0	0
OG0006890	0	0
OG0006891	1	1
OG0006892	3	3
OG0006893	3	3
OG0006894	1	1
OG0006895	1	1
OG0006896	2	2
OG0006897	2	2
OG0006898	1	1
OG0006899	1	1
OG0006900	3	3
OG0006901	1	1
OG0006902	2	2
OG0006903	0	0
OG0006904	1	1
OG0006905	2	2
OG0006906	0	0
OG0006907	1	1
OG0006908	1	1
OG0006909	0	0
OG0006910	2	2
OG0006911	1	1
OG0006912	1	1
OG0006913	1	1
OG0006914	2	2
OG0006915	1	1
OG0006916	2	2
OG0006917	1	1
OG0006918	1	1
OG0006919	1	1
OG0006920	1	1
OG0006921	0	0
OG0006922	1	1
OG0006923	1	1
OG0006924	1	1
OG0006925	1	1
OG0006926	0	0
OG0006927	1	1
OG0006928	1	1
OG0006929	0	0
OG0006930	1	1
OG0006931	1	1
OG0006932	2	2
OG0006933	2	2
OG0006934	2	2
OG0006935	2	2
OG0006936	2	2
OG0006937	2	2
OG0006938	2	2
OG0006939	2	2
OG0006940	2	2
OG0006941	1	1
OG0006942	1	1
OG0006943	2	2
OG0006944	2	2
OG0006945	1	1
OG0006946	0	0
OG0006947	2	2
OG0006948	3	3
OG0006949	1	1
OG0006950	2	2
OG0006951	2	2
OG0006952	2	2
OG0006953	2	2
OG0006954	2	2
OG0006955	2	2
OG0006956	1	1
OG0006957	2	2
OG0006958	0	0
OG0006959	1	1
OG0006960	1	1
OG0006961	1	1
OG0006962	1	1
OG0006963	2	2
OG0006964	2	2
OG0006965	1	1
OG0006966	0	0
OG0006967	2	2
OG0006968	0	0
OG0006969	0	0
OG0006970	1	1
OG0006971	2	2
OG0006972	2	2
OG0006973	2	2
OG0006974	2	2
