Orthogroup	acastellanii_braker	bc2001_braker	bc2002_braker	dicty_braker	vvermcdc19_braker	Total
OG0000765	5	1	1	1	3	11
OG0000766	2	2	1	4	2	11
OG0000767	1	2	2	3	3	11
OG0000768	3	3	1	2	2	11
OG0000769	3	1	2	4	1	11
OG0000770	3	1	2	3	2	11
OG0000771	2	2	2	0	5	11
OG0000772	3	2	2	2	2	11
OG0000773	4	2	2	2	1	11
OG0000774	2	2	1	1	5	11
OG0000775	2	2	2	4	1	11
OG0000776	3	4	3	0	1	11
OG0000777	5	1	1	2	2	11
OG0000778	4	2	3	1	1	11
OG0000779	3	2	2	3	1	11
OG0000780	3	2	2	1	3	11
OG0000781	3	1	1	1	5	11
OG0000782	4	2	2	2	1	11
OG0000783	2	2	2	3	2	11
OG0000784	3	2	1	2	3	11
OG0000785	2	3	3	1	2	11
OG0000786	3	2	3	2	1	11
OG0000787	2	0	0	3	6	11
OG0000788	1	3	2	1	4	11
OG0000789	2	2	3	2	2	11
OG0000790	1	3	2	2	3	11
OG0000791	1	3	3	0	4	11
OG0000792	2	2	2	2	3	11
OG0000793	3	2	1	1	4	11
OG0000794	2	2	3	2	2	11
OG0000795	1	2	2	3	3	11
OG0000796	1	1	1	6	2	11
OG0000797	5	2	1	1	2	11
OG0000798	2	2	3	2	2	11
OG0000799	2	2	2	2	3	11
OG0000800	2	2	2	1	4	11
OG0000801	1	2	2	0	6	11
OG0000802	1	2	3	2	3	11
OG0000803	1	6	4	0	0	11
OG0000804	1	3	1	3	3	11
OG0000805	3	2	2	1	3	11
OG0000806	5	1	2	1	2	11
OG0000807	1	2	3	1	4	11
OG0000808	1	3	3	2	2	11
OG0000809	1	5	2	2	1	11
OG0000810	3	3	1	1	3	11
OG0000811	3	1	3	2	2	11
OG0000812	3	2	2	2	2	11
OG0000813	1	4	4	1	1	11
OG0000814	1	3	3	1	3	11
OG0000815	2	4	2	1	2	11
OG0000816	3	2	1	4	1	11
OG0000817	3	1	2	4	1	11
OG0000818	2	3	2	1	3	11
OG0000819	1	3	2	2	3	11
OG0000820	1	2	2	3	3	11
OG0000821	1	2	2	3	3	11
OG0000822	1	4	3	1	2	11
OG0000823	2	4	2	1	2	11
OG0000824	2	2	3	0	4	11
OG0000825	0	7	4	0	0	11
OG0000826	0	7	4	0	0	11
OG0000827	0	4	6	0	1	11
OG0000828	0	5	6	0	0	11
OG0000829	0	6	4	1	0	11
OG0000830	0	9	2	0	0	11
OG0000831	0	5	6	0	0	11
OG0000832	0	4	7	0	0	11
OG0000833	0	4	7	0	0	11
OG0000834	0	7	4	0	0	11
OG0000835	0	6	5	0	0	11
OG0000836	0	1	10	0	0	11
OG0000837	0	10	1	0	0	11
OG0000838	0	6	5	0	0	11
OG0000839	0	9	2	0	0	11
OG0000840	0	4	7	0	0	11
OG0000841	0	4	4	0	3	11
OG0000842	0	2	9	0	0	11
OG0000843	0	3	8	0	0	11
OG0000844	0	2	9	0	0	11
OG0000845	0	2	9	0	0	11
OG0000846	0	1	10	0	0	11
OG0000847	0	1	2	1	7	11
OG0000848	0	4	4	0	3	11
OG0000849	0	0	11	0	0	11
OG0000850	0	0	11	0	0	11
OG0000851	0	0	0	11	0	11
OG0000852	0	0	0	11	0	11
OG0000853	0	0	0	11	0	11
OG0000854	0	0	0	11	0	11
OG0000855	0	0	0	11	0	11
OG0000856	0	0	0	11	0	11
OG0000857	0	0	0	11	0	11
OG0000858	0	0	0	11	0	11
OG0000859	0	0	0	11	0	11
OG0000860	0	0	0	11	0	11
OG0000861	0	0	0	11	0	11
OG0000862	0	0	0	11	0	11
OG0000863	0	0	0	11	0	11
OG0000864	0	0	0	0	11	11
OG0000865	0	0	0	0	11	11
OG0000866	0	0	0	0	11	11
OG0000867	0	0	0	0	11	11
OG0000868	0	0	0	0	11	11
OG0000869	0	0	0	0	11	11
OG0000870	0	0	0	0	11	11
OG0000871	0	0	0	0	11	11
OG0000872	0	0	0	0	11	11
OG0000873	0	0	0	0	11	11
OG0000874	0	0	0	0	11	11
OG0000875	0	0	0	0	11	11
OG0000876	0	0	0	0	11	11
OG0000877	0	0	0	0	11	11
OG0000878	0	0	0	0	11	11
OG0000879	0	0	0	0	11	11
OG0000880	1	2	2	1	4	10
OG0000881	4	2	1	1	2	10
OG0000882	1	3	2	2	2	10
OG0000883	2	2	2	2	2	10
OG0000884	10	0	0	0	0	10
OG0000885	3	2	1	1	3	10
OG0000886	1	3	3	2	1	10
OG0000887	1	3	2	2	2	10
OG0000888	3	2	1	3	1	10
OG0000889	1	2	3	2	2	10
OG0000890	1	3	2	1	3	10
OG0000891	2	2	2	2	2	10
OG0000892	2	2	2	2	2	10
OG0000893	2	2	2	2	2	10
OG0000894	5	1	1	0	3	10
OG0000895	3	2	1	2	2	10
OG0000896	1	3	1	1	4	10
OG0000897	2	2	2	2	2	10
OG0000898	2	3	2	1	2	10
OG0000899	2	1	1	3	3	10
OG0000900	10	0	0	0	0	10
OG0000901	5	1	2	1	1	10
OG0000902	6	0	0	1	3	10
OG0000903	5	2	1	1	1	10
OG0000904	3	1	2	1	3	10
OG0000905	5	1	0	2	2	10
OG0000906	1	3	3	1	2	10
OG0000907	5	2	1	0	2	10
OG0000908	3	3	1	1	2	10
OG0000909	2	2	2	1	3	10
OG0000910	3	2	2	1	2	10
OG0000911	1	2	2	2	3	10
OG0000912	10	0	0	0	0	10
OG0000913	1	2	1	2	4	10
OG0000914	2	2	2	2	2	10
OG0000915	4	2	2	1	1	10
OG0000916	2	3	3	1	1	10
OG0000917	3	2	2	2	1	10
OG0000918	2	3	3	1	1	10
OG0000919	6	0	0	1	3	10
OG0000920	1	2	2	1	4	10
OG0000921	2	4	2	0	2	10
OG0000922	2	1	1	1	5	10
OG0000923	2	3	1	0	4	10
OG0000924	4	1	2	1	2	10
OG0000925	2	2	2	2	2	10
OG0000926	4	1	1	3	1	10
OG0000927	10	0	0	0	0	10
OG0000928	2	4	2	1	1	10
OG0000929	1	3	3	1	2	10
OG0000930	4	2	1	1	2	10
OG0000931	4	1	1	1	3	10
OG0000932	1	3	2	3	1	10
OG0000933	2	2	2	2	2	10
OG0000934	2	1	2	1	4	10
OG0000935	3	1	1	1	4	10
OG0000936	2	1	1	1	5	10
OG0000937	4	3	1	1	1	10
OG0000938	4	2	2	1	1	10
OG0000939	10	0	0	0	0	10
OG0000940	1	4	3	1	1	10
OG0000941	4	2	1	2	1	10
OG0000942	3	2	2	1	2	10
OG0000943	2	2	2	1	3	10
OG0000944	3	2	1	2	2	10
OG0000945	1	4	3	1	1	10
OG0000946	3	1	1	2	3	10
OG0000947	1	3	2	1	3	10
OG0000948	1	3	2	2	2	10
OG0000949	1	2	2	4	1	10
OG0000950	3	1	2	1	3	10
OG0000951	3	2	1	2	2	10
OG0000952	1	0	0	9	0	10
OG0000953	2	3	3	1	1	10
OG0000954	2	2	2	2	2	10
OG0000955	2	1	1	4	2	10
OG0000956	1	2	3	1	3	10
OG0000957	1	2	2	3	2	10
OG0000958	3	2	1	2	2	10
OG0000959	2	2	2	1	3	10
OG0000960	2	2	1	1	4	10
OG0000961	2	1	1	4	2	10
OG0000962	1	3	3	1	2	10
OG0000963	2	3	1	2	2	10
OG0000964	2	2	1	3	2	10
OG0000965	2	1	1	2	4	10
OG0000966	3	1	1	2	3	10
OG0000967	2	0	0	2	6	10
OG0000968	2	2	1	0	5	10
OG0000969	2	1	2	4	1	10
OG0000970	2	0	0	6	2	10
OG0000971	1	2	4	0	3	10
OG0000972	3	1	1	1	4	10
OG0000973	3	2	2	1	2	10
OG0000974	1	2	2	2	3	10
OG0000975	3	2	1	2	2	10
OG0000976	2	3	3	1	1	10
OG0000977	1	2	3	2	2	10
OG0000978	2	1	1	3	3	10
OG0000979	3	1	1	2	3	10
OG0000980	2	1	1	2	4	10
OG0000981	2	2	2	1	3	10
OG0000982	2	1	1	2	4	10
OG0000983	2	3	3	1	1	10
OG0000984	4	2	2	0	2	10
OG0000985	4	3	1	1	1	10
OG0000986	2	3	1	2	2	10
OG0000987	3	2	2	1	2	10
OG0000988	1	2	1	1	5	10
OG0000989	2	2	1	1	4	10
OG0000990	1	2	2	3	2	10
OG0000991	2	3	2	1	2	10
OG0000992	2	2	1	3	2	10
OG0000993	2	2	1	3	2	10
OG0000994	1	3	3	1	2	10
OG0000995	1	2	1	2	4	10
OG0000996	2	2	2	2	2	10
OG0000997	2	2	2	2	2	10
OG0000998	3	2	2	2	1	10
OG0000999	1	3	3	2	1	10
OG0001000	2	1	1	4	2	10
OG0001001	1	1	1	2	5	10
OG0001002	2	4	3	0	1	10
OG0001003	5	1	1	2	1	10
OG0001004	3	2	2	1	2	10
OG0001005	1	4	4	0	1	10
OG0001006	1	1	2	1	5	10
OG0001007	4	2	2	1	1	10
OG0001008	1	3	3	0	3	10
OG0001009	3	1	1	2	3	10
OG0001010	1	1	1	4	3	10
OG0001011	1	3	3	1	2	10
OG0001012	2	1	1	0	6	10
OG0001013	2	2	2	2	2	10
OG0001014	3	1	1	1	4	10
OG0001015	2	2	1	3	2	10
OG0001016	2	1	1	4	2	10
OG0001017	2	3	2	1	2	10
OG0001018	2	2	2	1	3	10
OG0001019	0	7	3	0	0	10
OG0001020	0	4	6	0	0	10
OG0001021	0	5	5	0	0	10
OG0001022	0	3	2	1	4	10
OG0001023	0	9	1	0	0	10
OG0001024	0	9	1	0	0	10
OG0001025	0	5	5	0	0	10
OG0001026	0	6	4	0	0	10
OG0001027	0	10	0	0	0	10
OG0001028	0	10	0	0	0	10
OG0001029	0	3	3	1	3	10
OG0001030	0	9	1	0	0	10
OG0001031	0	3	7	0	0	10
OG0001032	0	7	3	0	0	10
OG0001033	0	8	2	0	0	10
OG0001034	0	1	0	0	9	10
OG0001035	0	7	3	0	0	10
OG0001036	0	8	2	0	0	10
OG0001037	0	2	2	2	4	10
OG0001038	0	9	1	0	0	10
OG0001039	0	7	3	0	0	10
OG0001040	0	3	3	2	2	10
OG0001041	0	4	6	0	0	10
OG0001042	0	1	9	0	0	10
OG0001043	0	5	3	0	2	10
OG0001044	0	5	5	0	0	10
OG0001045	0	10	0	0	0	10
OG0001046	0	10	0	0	0	10
OG0001047	0	5	5	0	0	10
OG0001048	0	3	2	1	4	10
OG0001049	0	5	5	0	0	10
OG0001050	0	7	3	0	0	10
OG0001051	0	8	2	0	0	10
OG0001052	0	4	6	0	0	10
OG0001053	0	2	4	2	2	10
OG0001054	0	2	1	3	4	10
OG0001055	0	3	7	0	0	10
OG0001056	0	3	4	0	3	10
OG0001057	0	2	3	3	2	10
OG0001058	0	1	9	0	0	10
OG0001059	0	1	1	5	3	10
OG0001060	0	0	10	0	0	10
OG0001061	0	0	1	0	9	10
OG0001062	0	0	0	10	0	10
OG0001063	0	0	0	10	0	10
OG0001064	0	0	0	10	0	10
OG0001065	0	0	0	10	0	10
OG0001066	0	0	0	10	0	10
OG0001067	0	0	0	10	0	10
OG0001068	0	0	0	10	0	10
OG0001069	0	0	0	10	0	10
OG0001070	0	0	0	10	0	10
OG0001071	0	0	0	0	10	10
OG0001072	0	0	0	0	10	10
OG0001073	0	0	0	0	10	10
OG0001074	0	0	0	0	10	10
OG0001075	0	0	0	0	10	10
OG0001076	0	0	0	0	10	10
OG0001077	0	0	0	0	10	10
OG0001078	0	0	0	0	10	10
OG0001079	0	0	0	0	10	10
OG0001080	0	0	0	0	10	10
OG0001081	0	0	0	0	10	10
OG0001082	0	0	0	0	10	10
OG0001083	0	0	0	0	10	10
OG0001084	0	0	0	0	10	10
OG0001085	0	0	0	0	10	10
OG0001086	0	0	0	0	10	10
OG0001087	0	0	0	0	10	10
OG0001088	0	0	0	0	10	10
OG0001089	0	0	0	0	10	10
OG0001090	0	0	0	0	10	10
OG0001091	0	0	0	0	10	10
OG0001092	0	0	0	0	10	10
OG0001093	0	0	0	0	10	10
OG0001094	0	0	0	0	10	10
OG0001095	0	0	0	0	10	10
OG0001096	1	3	3	1	1	9
OG0001097	2	2	2	2	1	9
OG0001098	1	2	3	1	2	9
OG0001099	2	2	2	1	2	9
OG0001100	1	3	1	1	3	9
OG0001101	2	1	1	2	3	9
OG0001102	2	2	2	0	3	9
OG0001103	3	1	2	2	1	9
OG0001104	2	1	1	1	4	9
OG0001105	2	1	1	2	3	9
OG0001106	1	1	1	1	5	9
OG0001107	2	3	1	1	2	9
OG0001108	2	2	1	2	2	9
OG0001109	2	2	1	2	2	9
OG0001110	4	1	1	1	2	9
OG0001111	3	1	1	1	3	9
OG0001112	5	0	1	2	1	9
OG0001113	4	0	0	1	4	9
OG0001114	3	2	2	0	2	9
OG0001115	3	1	1	3	1	9
OG0001116	6	1	1	0	1	9
OG0001117	6	0	0	1	2	9
OG0001118	1	3	2	2	1	9
OG0001119	3	1	1	3	1	9
OG0001120	9	0	0	0	0	9
OG0001121	3	1	1	2	2	9
OG0001122	4	0	0	5	0	9
OG0001123	3	2	1	1	2	9
OG0001124	1	1	2	2	3	9
OG0001125	3	2	2	1	1	9
OG0001126	2	2	2	1	2	9
OG0001127	9	0	0	0	0	9
OG0001128	2	2	2	2	1	9
OG0001129	1	3	1	1	3	9
OG0001130	2	1	1	3	2	9
OG0001131	1	2	2	2	2	9
OG0001132	2	2	2	2	1	9
OG0001133	3	1	1	2	2	9
OG0001134	1	3	3	1	1	9
OG0001135	2	0	0	4	3	9
OG0001136	1	2	2	1	3	9
OG0001137	1	2	2	2	2	9
OG0001138	2	0	0	6	1	9
OG0001139	1	2	1	2	3	9
OG0001140	1	1	1	2	4	9
OG0001141	3	0	0	1	5	9
OG0001142	2	3	1	1	2	9
OG0001143	6	0	1	1	1	9
OG0001144	3	1	1	1	3	9
OG0001145	4	1	1	2	1	9
OG0001146	1	3	2	0	3	9
OG0001147	2	2	1	2	2	9
OG0001148	1	1	2	1	4	9
OG0001149	4	1	1	2	1	9
OG0001150	1	3	2	1	2	9
OG0001151	1	3	4	0	1	9
OG0001152	1	1	0	0	7	9
OG0001153	2	2	2	1	2	9
OG0001154	5	1	1	1	1	9
OG0001155	1	2	1	2	3	9
OG0001156	2	1	1	2	3	9
OG0001157	1	2	2	1	3	9
OG0001158	4	1	1	1	2	9
OG0001159	1	0	0	0	8	9
OG0001160	2	1	2	2	2	9
OG0001161	2	2	1	2	2	9
OG0001162	1	2	2	1	3	9
OG0001163	2	1	1	2	3	9
OG0001164	2	0	0	1	6	9
OG0001165	1	1	2	2	3	9
OG0001166	3	2	1	1	2	9
OG0001167	1	2	3	1	2	9
OG0001168	3	2	2	1	1	9
OG0001169	2	1	1	1	4	9
OG0001170	1	3	2	1	2	9
OG0001171	2	1	1	1	4	9
OG0001172	1	2	2	1	3	9
OG0001173	2	3	1	1	2	9
OG0001174	2	2	2	1	2	9
OG0001175	2	1	1	3	2	9
OG0001176	3	1	1	1	3	9
OG0001177	3	1	1	1	3	9
OG0001178	2	3	2	0	2	9
OG0001179	2	1	1	2	3	9
OG0001180	2	1	1	2	3	9
OG0001181	3	1	2	1	2	9
OG0001182	7	0	0	1	1	9
OG0001183	5	1	1	1	1	9
OG0001184	1	2	3	1	2	9
OG0001185	1	2	3	1	2	9
OG0001186	2	2	1	1	3	9
OG0001187	2	2	2	1	2	9
OG0001188	1	3	2	1	2	9
OG0001189	2	1	2	1	3	9
OG0001190	9	0	0	0	0	9
OG0001191	1	2	1	0	5	9
OG0001192	2	1	1	2	3	9
OG0001193	2	2	2	1	2	9
OG0001194	3	2	2	0	2	9
OG0001195	5	1	1	1	1	9
OG0001196	3	1	1	3	1	9
OG0001197	2	2	1	2	2	9
OG0001198	3	0	0	1	5	9
OG0001199	2	3	1	1	2	9
OG0001200	2	1	1	1	4	9
OG0001201	1	2	2	1	3	9
OG0001202	3	1	1	1	3	9
OG0001203	3	2	1	1	2	9
OG0001204	9	0	0	0	0	9
OG0001205	1	3	2	2	1	9
OG0001206	2	1	1	1	4	9
OG0001207	2	1	1	0	5	9
OG0001208	3	1	1	1	3	9
OG0001209	2	2	2	2	1	9
OG0001210	1	2	1	3	2	9
OG0001211	2	1	1	3	2	9
OG0001212	2	1	1	1	4	9
OG0001213	2	2	0	3	2	9
OG0001214	1	2	2	1	3	9
OG0001215	2	0	0	3	4	9
OG0001216	1	3	3	0	2	9
OG0001217	2	1	1	2	3	9
OG0001218	2	2	1	1	3	9
OG0001219	4	1	1	1	2	9
OG0001220	4	2	1	1	1	9
OG0001221	3	1	2	1	2	9
OG0001222	4	1	1	1	2	9
OG0001223	1	2	2	1	3	9
OG0001224	1	3	1	1	3	9
OG0001225	2	1	3	1	2	9
OG0001226	4	1	1	2	1	9
OG0001227	1	2	1	4	1	9
OG0001228	2	1	2	2	2	9
OG0001229	1	1	2	2	3	9
OG0001230	2	1	1	0	5	9
OG0001231	9	0	0	0	0	9
OG0001232	2	2	1	2	2	9
OG0001233	3	3	1	0	2	9
OG0001234	4	1	1	2	1	9
OG0001235	2	2	2	1	2	9
OG0001236	2	3	2	1	1	9
OG0001237	1	2	2	2	2	9
OG0001238	1	2	2	2	2	9
OG0001239	2	2	2	1	2	9
OG0001240	1	2	1	2	3	9
OG0001241	2	2	1	3	1	9
OG0001242	2	3	1	1	2	9
OG0001243	1	3	2	1	2	9
OG0001244	4	1	1	1	2	9
OG0001245	2	2	1	1	3	9
OG0001246	1	1	2	1	4	9
OG0001247	3	1	1	0	4	9
OG0001248	2	2	1	2	2	9
OG0001249	4	1	1	1	2	9
OG0001250	4	2	1	1	1	9
OG0001251	4	1	2	1	1	9
OG0001252	1	2	2	2	2	9
OG0001253	1	3	3	1	1	9
OG0001254	3	2	1	1	2	9
OG0001255	1	1	1	0	6	9
OG0001256	1	3	2	1	2	9
OG0001257	1	3	2	1	2	9
OG0001258	3	2	2	0	2	9
OG0001259	1	2	1	4	1	9
OG0001260	1	0	0	8	0	9
OG0001261	3	2	1	1	2	9
OG0001262	3	2	3	0	1	9
OG0001263	2	2	1	0	4	9
OG0001264	2	2	2	1	2	9
OG0001265	2	2	2	1	2	9
OG0001266	2	2	2	1	2	9
OG0001267	1	2	2	4	0	9
OG0001268	2	3	2	1	1	9
OG0001269	3	1	1	2	2	9
OG0001270	1	1	1	5	1	9
OG0001271	2	2	2	1	2	9
OG0001272	1	2	2	2	2	9
OG0001273	3	3	1	1	1	9
OG0001274	0	2	1	0	6	9
OG0001275	0	4	5	0	0	9
OG0001276	0	6	3	0	0	9
OG0001277	0	2	2	2	3	9
OG0001278	0	2	2	1	4	9
OG0001279	0	6	3	0	0	9
OG0001280	0	7	2	0	0	9
OG0001281	0	6	3	0	0	9
OG0001282	0	8	1	0	0	9
OG0001283	0	2	2	0	5	9
OG0001284	0	8	1	0	0	9
OG0001285	0	6	3	0	0	9
OG0001286	0	5	4	0	0	9
OG0001287	0	6	3	0	0	9
OG0001288	0	4	3	1	1	9
OG0001289	0	6	3	0	0	9
OG0001290	0	7	2	0	0	9
OG0001291	0	4	5	0	0	9
OG0001292	0	4	5	0	0	9
OG0001293	0	3	4	0	2	9
OG0001294	0	5	4	0	0	9
OG0001295	0	3	3	1	2	9
OG0001296	0	7	2	0	0	9
OG0001297	0	5	4	0	0	9
OG0001298	0	5	4	0	0	9
OG0001299	0	5	4	0	0	9
OG0001300	0	4	5	0	0	9
OG0001301	0	3	6	0	0	9
OG0001302	0	8	1	0	0	9
OG0001303	0	1	8	0	0	9
OG0001304	0	6	3	0	0	9
OG0001305	0	4	5	0	0	9
OG0001306	0	3	3	1	2	9
OG0001307	0	3	3	1	2	9
OG0001308	0	5	4	0	0	9
OG0001309	0	4	2	0	3	9
OG0001310	0	2	7	0	0	9
OG0001311	0	4	4	0	1	9
OG0001312	0	2	2	2	3	9
OG0001313	0	5	4	0	0	9
OG0001314	0	1	1	0	7	9
OG0001315	0	4	2	0	3	9
OG0001316	0	3	6	0	0	9
OG0001317	0	9	0	0	0	9
OG0001318	0	7	2	0	0	9
OG0001319	0	2	7	0	0	9
OG0001320	0	3	6	0	0	9
OG0001321	0	8	1	0	0	9
OG0001322	0	1	8	0	0	9
OG0001323	0	2	3	1	3	9
OG0001324	0	4	2	0	3	9
OG0001325	0	4	4	1	0	9
OG0001326	0	4	4	0	1	9
OG0001327	0	4	4	0	1	9
OG0001328	0	4	5	0	0	9
OG0001329	0	2	7	0	0	9
OG0001330	0	2	3	0	4	9
OG0001331	0	0	9	0	0	9
OG0001332	0	0	0	9	0	9
OG0001333	0	0	0	9	0	9
OG0001334	0	0	0	9	0	9
OG0001335	0	0	0	9	0	9
OG0001336	0	0	0	9	0	9
OG0001337	0	0	0	9	0	9
OG0001338	0	0	0	9	0	9
OG0001339	0	0	0	9	0	9
OG0001340	0	0	0	9	0	9
OG0001341	0	0	0	9	0	9
OG0001342	0	0	0	9	0	9
OG0001343	0	0	0	9	0	9
OG0001344	0	0	0	9	0	9
OG0001345	0	0	0	9	0	9
OG0001346	0	0	0	9	0	9
OG0001347	0	0	0	9	0	9
OG0001348	0	0	0	9	0	9
OG0001349	0	0	0	9	0	9
OG0001350	0	0	0	0	9	9
OG0001351	0	0	0	0	9	9
OG0001352	0	0	0	0	9	9
OG0001353	0	0	0	0	9	9
OG0001354	0	0	0	0	9	9
OG0001355	0	0	0	0	9	9
OG0001356	0	0	0	0	9	9
OG0001357	0	0	0	0	9	9
OG0001358	0	0	0	0	9	9
OG0001359	0	0	0	0	9	9
OG0001360	0	0	0	0	9	9
OG0001361	0	0	0	0	9	9
OG0001362	0	0	0	0	9	9
OG0001363	0	0	0	0	9	9
OG0001364	0	0	0	0	9	9
OG0001365	0	0	0	0	9	9
OG0001366	0	0	0	0	9	9
OG0001367	0	0	0	0	9	9
OG0001368	0	0	0	0	9	9
OG0001369	5	0	0	1	2	8
OG0001370	2	2	1	2	1	8
OG0001371	2	2	1	1	2	8
OG0001372	2	1	1	3	1	8
OG0001373	8	0	0	0	0	8
OG0001374	1	1	1	1	4	8
OG0001375	2	2	1	1	2	8
OG0001376	2	2	1	1	2	8
OG0001377	1	1	1	0	5	8
OG0001378	1	2	2	1	2	8
OG0001379	4	0	0	2	2	8
OG0001380	1	2	3	1	1	8
OG0001381	1	2	3	1	1	8
OG0001382	8	0	0	0	0	8
OG0001383	8	0	0	0	0	8
OG0001384	2	1	1	2	2	8
OG0001385	3	1	1	0	3	8
OG0001386	2	0	0	5	1	8
OG0001387	1	1	1	3	2	8
OG0001388	3	1	1	2	1	8
OG0001389	3	1	1	1	2	8
OG0001390	5	0	0	1	2	8
OG0001391	4	1	1	1	1	8
OG0001392	2	2	1	1	2	8
OG0001393	2	3	1	1	1	8
OG0001394	1	2	1	2	2	8
OG0001395	1	3	1	2	1	8
OG0001396	2	2	1	2	1	8
OG0001397	2	2	1	1	2	8
OG0001398	4	1	1	1	1	8
OG0001399	1	3	2	1	1	8
OG0001400	3	0	0	3	2	8
OG0001401	1	2	2	1	2	8
OG0001402	3	1	1	2	1	8
OG0001403	4	0	0	3	1	8
OG0001404	7	0	0	1	0	8
OG0001405	8	0	0	0	0	8
OG0001406	2	1	1	1	3	8
OG0001407	3	1	1	1	2	8
OG0001408	3	1	1	2	1	8
OG0001409	3	1	1	0	3	8
OG0001410	2	2	2	1	1	8
OG0001411	3	2	2	0	1	8
OG0001412	8	0	0	0	0	8
OG0001413	2	2	2	1	1	8
OG0001414	1	1	1	2	3	8
OG0001415	3	2	2	0	1	8
OG0001416	2	1	1	1	3	8
OG0001417	8	0	0	0	0	8
OG0001418	2	1	2	1	2	8
OG0001419	5	1	1	0	1	8
OG0001420	2	2	1	2	1	8
OG0001421	2	2	2	1	1	8
OG0001422	1	3	2	1	1	8
OG0001423	3	1	2	1	1	8
OG0001424	3	1	1	1	2	8
OG0001425	1	1	1	1	4	8
OG0001426	4	2	1	0	1	8
OG0001427	4	1	1	0	2	8
OG0001428	1	2	1	2	2	8
OG0001429	1	3	2	1	1	8
OG0001430	3	1	1	1	2	8
OG0001431	1	2	2	1	2	8
OG0001432	2	1	1	1	3	8
OG0001433	8	0	0	0	0	8
OG0001434	8	0	0	0	0	8
OG0001435	3	1	2	1	1	8
OG0001436	3	2	1	1	1	8
OG0001437	2	2	1	1	2	8
OG0001438	2	2	2	1	1	8
OG0001439	2	1	1	1	3	8
OG0001440	1	1	1	2	3	8
OG0001441	8	0	0	0	0	8
OG0001442	1	2	2	1	2	8
OG0001443	1	2	3	1	1	8
OG0001444	2	2	2	1	1	8
OG0001445	1	4	3	0	0	8
OG0001446	1	2	3	1	1	8
OG0001447	7	0	0	0	1	8
OG0001448	1	2	2	0	3	8
OG0001449	3	1	1	1	2	8
OG0001450	3	1	1	1	2	8
OG0001451	4	1	1	1	1	8
OG0001452	8	0	0	0	0	8
OG0001453	1	2	2	2	1	8
OG0001454	2	2	2	1	1	8
OG0001455	2	1	1	2	2	8
OG0001456	4	1	1	1	1	8
OG0001457	4	1	1	1	1	8
OG0001458	3	2	1	1	1	8
OG0001459	2	2	1	1	2	8
OG0001460	3	1	1	0	3	8
OG0001461	1	2	2	1	2	8
OG0001462	1	2	2	1	2	8
OG0001463	1	2	1	2	2	8
OG0001464	2	1	1	2	2	8
OG0001465	2	1	1	2	2	8
OG0001466	3	0	1	1	3	8
OG0001467	3	0	0	2	3	8
OG0001468	3	1	1	1	2	8
OG0001469	2	2	2	1	1	8
OG0001470	2	2	2	1	1	8
OG0001471	1	3	2	0	2	8
OG0001472	2	1	1	2	2	8
OG0001473	2	1	1	1	3	8
OG0001474	1	4	1	1	1	8
OG0001475	1	2	1	2	2	8
OG0001476	1	1	1	1	4	8
OG0001477	1	1	1	2	3	8
OG0001478	2	2	1	2	1	8
OG0001479	3	2	1	1	1	8
OG0001480	4	1	1	1	1	8
OG0001481	2	2	1	1	2	8
OG0001482	1	1	1	3	2	8
OG0001483	1	2	2	2	1	8
OG0001484	8	0	0	0	0	8
OG0001485	2	3	1	1	1	8
OG0001486	1	4	1	1	1	8
OG0001487	1	2	2	1	2	8
OG0001488	1	1	2	0	4	8
OG0001489	1	2	2	1	2	8
OG0001490	2	1	1	3	1	8
OG0001491	1	2	2	1	2	8
OG0001492	8	0	0	0	0	8
OG0001493	4	1	1	0	2	8
OG0001494	2	2	1	1	2	8
OG0001495	1	1	1	1	4	8
OG0001496	3	2	1	1	1	8
OG0001497	3	1	1	1	2	8
OG0001498	1	2	2	1	2	8
OG0001499	2	2	1	1	2	8
OG0001500	1	2	2	1	2	8
OG0001501	1	1	1	2	3	8
OG0001502	1	2	2	1	2	8
OG0001503	2	1	1	1	3	8
OG0001504	2	1	1	1	3	8
OG0001505	1	1	1	1	4	8
OG0001506	2	1	1	1	3	8
OG0001507	1	2	2	1	2	8
OG0001508	5	0	0	0	3	8
OG0001509	4	1	1	1	1	8
OG0001510	1	1	1	3	2	8
OG0001511	1	4	1	1	1	8
OG0001512	1	2	2	1	2	8
OG0001513	1	2	3	0	2	8
OG0001514	1	2	2	1	2	8
OG0001515	2	1	1	2	2	8
OG0001516	2	0	1	2	3	8
OG0001517	2	1	1	2	2	8
OG0001518	3	1	1	1	2	8
OG0001519	1	2	2	2	1	8
OG0001520	1	1	1	2	3	8
OG0001521	2	2	2	1	1	8
OG0001522	2	1	2	1	2	8
OG0001523	1	2	2	1	2	8
OG0001524	1	2	2	2	1	8
OG0001525	3	1	1	1	2	8
OG0001526	1	3	1	2	1	8
OG0001527	3	1	1	1	2	8
OG0001528	1	2	2	1	2	8
OG0001529	2	1	1	0	4	8
OG0001530	1	2	2	2	1	8
OG0001531	1	2	2	1	2	8
OG0001532	2	1	1	3	1	8
OG0001533	3	1	1	2	1	8
OG0001534	1	1	1	1	4	8
OG0001535	1	2	2	1	2	8
OG0001536	2	1	1	2	2	8
OG0001537	2	3	1	1	1	8
OG0001538	2	1	0	2	3	8
